run_id,scene_id,scene_class,snapshot_id,backend,source_file,source_file_sha256,source_array_sha256,target_file,target_file_sha256,target_array_sha256,backend_contract_sha256,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_vector_x,direction_vector_y,direction_vector_z,direction_source,direction_frame,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,T_star,T_initial,transform_convention,perturbation_composition,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS,T_est,initial_translation_error_m,final_translation_error_m,initial_rotation_error_deg,final_rotation_error_deg,final_translation_error_vector_x_m,final_translation_error_vector_y_m,final_translation_error_vector_z_m,translation_error_reduction_ratio,solver_success,finite_transform,pose_recovered,fitness,rmse,correspondence_count,iteration_count,runtime_ms,backend_version,failure_reason,capture_phase,execution_origin,new_icp_executed,source_run_id,boundary_iteration,initial_correspondence_count,initial_correspondence_fraction,LOW_INITIAL_OVERLAP,initial_overlap_definition,converged_but_not_recovered,SPATIAL_AXIS_INTERPRETATION,bracket_lower_before_m,bracket_upper_before_m,bracket_lower_after_m,bracket_upper_after_m
CB-BOUNDARY-W_TEST_01_Q01-S-M2150000UM-NEG-PCL-I04,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,-1,2.1500000000000004,0.004635921548924723,-2.1490677971241996,0.06313566024944672,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004635921548924723],[0.0,1.0,0.0,-2.1490677971241996],[0.0,0.0,1.0,0.06313566024944672],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0000001192092896,9.469372889725491e-05,-7.541189552284777e-05,0.0006916441489011049],[-9.472013334743679e-05,0.9999998211860657,-0.0002468774910084903,0.0001488784037064761],[7.538838690379634e-05,0.0002468848251737654,0.9999998211860657,-8.000271918717772e-05],[0.0,0.0,0.0,1.0]]",2.1500000000000004,0.0007119949739125022,0.0,0.015754246396654473,0.0006916441489011049,0.0001488784037064761,-8.000271918717772e-05,0.9996688395470175,true,true,true,0.0004269769375840649,,15835,18,2015.722548,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,4,3401,0.2147773918534891,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,2.1,2.2,2.1500000000000004,2.2
CB-BOUNDARY-W_TEST_01_Q01-S-M2175000UM-NEG-PCL-I05,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,-1,2.1750000000000003,0.004689827613447103,-2.1740569575558766,0.06386979583374261,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.004689827613447103],[0.0,1.0,0.0,-2.1740569575558766],[0.0,0.0,1.0,0.06386979583374261],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9998462796211243,0.016785020008683205,0.005088965408504009,0.38010767102241516],[-0.015195435844361782,0.9738667011260986,-0.2266102135181427,-2.944465398788452],[-0.008759621530771255,0.2264980971813202,0.973971962928772,-0.36065828800201416],[0.0,0.0,0.0,1.0]]",2.1750000000000007,2.990724448513615,0.0,13.13365301322366,0.38010767102241516,-2.944465398788452,-0.36065828800201416,-0.375045723454535,true,true,false,0.05245016208679436,,6845,50,5142.324563,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,5,3592,0.2268392800757815,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,2.1500000000000004,2.2,2.1500000000000004,2.1750000000000003
CB-BOUNDARY-W_TEST_01_Q01-S-M2000000UM-POS-PCL-I01,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,1,2.0,-0.004312485161790439,1.999132834534139,-0.05873084674367136,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004312485161790439],[0.0,1.0,0.0,1.999132834534139],[0.0,0.0,1.0,-0.05873084674367136],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999999403953552,9.816391684580594e-05,-8.018636435735971e-05,0.0006879204884171486],[-9.818711987463757e-05,0.9999998807907104,-0.0002464010613039136,0.00015064131002873182],[8.016233914531767e-05,0.0002463865384925157,0.9999998211860657,-9.108684025704861e-05],[0.0,0.0,0.0,1.0]]",2.0,0.0007100874700621564,0.0,0.015875820176178917,0.0006879204884171486,0.00015064131002873182,-9.108684025704861e-05,0.999644956264969,true,true,true,0.0004269853931401786,,15835,25,2626.676821,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,1,3107,0.19621092516577202,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,1.6,2.4,2.0,2.4
CB-BOUNDARY-W_TEST_01_Q01-S-M2200000UM-POS-PCL-I02,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,1,2.2,-0.0047437336779694835,2.199046117987553,-0.0646039314180385,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0047437336779694835],[0.0,1.0,0.0,2.199046117987553],[0.0,0.0,1.0,-0.0646039314180385],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9998975396156311,-0.005929992999881506,0.013023657724261284,1.517196774482727],[0.005284077953547239,0.9987804293632507,0.04908221960067749,3.2865469455718994],[-0.013298840261995792,-0.04900839552283287,0.9987096786499023,-0.20713657140731812],[0.0,0.0,0.0,1.0]]",2.2,3.625766462027464,0.0,2.9284672546265957,1.517196774482727,3.2865469455718994,-0.20713657140731812,-0.648075664557938,true,true,false,0.04847447012277536,,7136,50,6203.644708,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,2,3147,0.19873697505525734,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,2.0,2.4,2.0,2.2
CB-BOUNDARY-W_TEST_01_Q01-S-M2100000UM-POS-PCL-I03,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,1,2.1,-0.004528109419879961,2.099089476260846,-0.06166738908085493,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004528109419879961],[0.0,1.0,0.0,2.099089476260846],[0.0,0.0,1.0,-0.06166738908085493],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9998810291290283,-0.005839749705046415,0.014248629100620747,1.607787847518921],[0.005213888827711344,0.9990366697311401,0.043571386486291885,3.2904481887817383],[-0.014489329420030117,-0.043491967022418976,0.9989484548568726,-0.203231081366539],[0.0,0.0,0.0,1.0]]",2.1,3.66787866731166,0.0,2.6465054961343135,1.607787847518921,3.2904481887817383,-0.203231081366539,-0.7466088891960285,true,true,false,0.04875886983936486,,7131,50,5585.832365,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,3,3033,0.1915377328702242,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,2.0,2.2,2.0,2.1
CB-BOUNDARY-W_TEST_01_Q01-S-M2050000UM-POS-PCL-I04,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,1,2.05,-0.0044202972908352,2.0491111553974926,-0.060199117912263136,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.0044202972908352],[0.0,1.0,0.0,2.0491111553974926],[0.0,0.0,1.0,-0.060199117912263136],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999000430107117,-0.0057784393429756165,0.012905809096992016,1.450474739074707],[0.005073231179267168,0.9985263347625732,0.05402549356222153,3.2823963165283203],[-0.0131989736109972,-0.05395457148551941,0.9984558820724487,-0.21339166164398193],[0.0,0.0,0.0,1.0]]",2.0500000000000003,3.5949323427168562,0.0,3.1993263692732894,1.450474739074707,3.2823963165283203,-0.21339166164398193,-0.7536255330326125,true,true,false,0.047527563711678406,,7146,50,6466.840443,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,4,3067,0.1936848752762867,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,2.0,2.1,2.0,2.05
CB-BOUNDARY-W_TEST_01_Q01-S-M2025000UM-POS-PCL-I05,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,lambda_max,TARGET_FRAME,1,2.025,-0.004366391226312819,2.0241219949658156,-0.05946498232796724,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.004366391226312819],[0.0,1.0,0.0,2.0241219949658156],[0.0,0.0,1.0,-0.05946498232796724],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999998211860657,9.814376244321465e-05,-8.018966036615893e-05,0.0006876630941405892],[-9.821041021496058e-05,0.9999998211860657,-0.00024644352379254997,0.00015125908248592168],[8.01705609774217e-05,0.0002463687851559371,0.9999996423721313,-9.108772064791992e-05],[0.0,0.0,0.0,1.0]]",2.025,0.0007099695866234872,0.0,0.01587657884103382,0.0006876630941405892,0.00015125908248592168,-9.108772064791992e-05,0.9996493977350007,true,true,true,0.000426984718966643,,15835,27,2827.22858,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,5,3087,0.19494790022102937,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,2.0,2.05,2.025,2.05
CB-BOUNDARY-W_TEST_01_Q01-W-M1400000UM-NEG-PCL-I01,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,lambda_min,TARGET_FRAME,-1,1.4,-1.3998602349232718,-0.0024430412834556795,0.019630441407396483,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.3998602349232718],[0.0,1.0,0.0,-0.0024430412834556795],[0.0,0.0,1.0,0.019630441407396483],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.000000238418579,9.461391891818494e-05,-7.524207467213273e-05,0.0006909854710102081],[-9.463278547627851e-05,1.0,-0.00024760057567618787,0.00014979620755184442],[7.521898078266531e-05,0.000247608229983598,1.0,-8.372213778784499e-05],[0.0,0.0,0.0,1.0]]",1.4,0.0007119755763366334,0.0,0.015787159875036687,0.0006909854710102081,0.00014979620755184442,-8.372213778784499e-05,0.9994914460169024,true,true,true,0.0004269777804763828,,15835,28,1517.48765,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,1,15048,0.9502999684243764,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,1.2,1.6,1.4,1.6
CB-BOUNDARY-W_TEST_01_Q01-W-M1500000UM-NEG-PCL-I02,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,lambda_min,TARGET_FRAME,-1,1.5,-1.4998502517035057,-0.0026175442322739426,0.02103261579363909,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.4998502517035057],[0.0,1.0,0.0,-0.0026175442322739426],[0.0,0.0,1.0,0.02103261579363909],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999998807907104,9.460986620979384e-05,-7.523516251239926e-05,0.0006909748772159219],[-9.46292420849204e-05,0.9999999403953552,-0.00024761888198554516,0.0001497883495176211],[7.521202496718615e-05,0.0002476268564350903,0.9999999403953552,-8.30676217447035e-05],[0.0,0.0,0.0,1.0]]",1.5,0.0007118869716303933,0.0,0.01578792887325795,0.0006909748772159219,0.0001497883495176211,-8.30676217447035e-05,0.9995254086855797,true,true,true,0.0004269760893816204,,15835,32,1581.748568,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,2,15045,0.9501105146826649,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,1.4,1.6,1.5,1.6
CB-BOUNDARY-W_TEST_01_Q01-W-M1550000UM-NEG-PCL-I03,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,lambda_min,TARGET_FRAME,-1,1.55,-1.5498452600936226,-0.002704795706683074,0.021733702986760393,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.5498452600936226],[0.0,1.0,0.0,-0.002704795706683074],[0.0,0.0,1.0,0.021733702986760393],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[1.0,9.472289821133018e-05,-7.522455416619778e-05,0.000691793451551348],[-9.473904356127605e-05,0.9999998211860657,-0.000248330004978925,0.0001502320810686797],[7.520140934502706e-05,0.0002483366406522691,1.0,-8.243625779869035e-05],[0.0,0.0,0.0,1.0]]",1.55,0.0007127016166611422,0.0,0.015826542015258245,0.000691793451551348,0.0001502320810686797,-8.243625779869035e-05,0.99954019250538,true,true,true,0.0004269769376392319,,15835,36,1657.370971,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,3,15034,0.9494158509630565,false,shared 0.50m one-nearest-target association fraction,false,UNRESOLVED,1.5,1.6,1.55,1.6
CB-BOUNDARY-W_TEST_01_Q01-W-M1575000UM-NEG-PCL-I04,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,lambda_min,TARGET_FRAME,-1,1.5750000000000002,-1.574842764288681,-0.00274842144388764,0.022084246583321046,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-1.574842764288681],[0.0,1.0,0.0,-0.00274842144388764],[0.0,0.0,1.0,0.022084246583321046],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999978542327881,0.0021317850332707167,-0.0001208065077662468,-1.7302148342132568],[-0.0021311792079359293,0.9999865889549255,0.004828551784157753,-0.008352430537343025],[0.00013109840801917017,-0.004828283563256264,0.9999886751174927,0.030222497880458832],[0.0,0.0,0.0,1.0]]",1.5750000000000002,1.730498926612098,0.0,0.3024920534698341,-1.7302148342132568,-0.008352430537343025,0.030222497880458832,-0.09872947721403036,true,true,false,0.028425778278023592,,15017,50,1932.547236,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,4,15035,0.9494790022102937,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,1.55,1.6,1.55,1.5750000000000002
CB-BOUNDARY-W_TEST_01_Q01-W-M2000000UM-POS-PCL-I01,W_TEST_01,Weak,W_TEST_01_Q01,pcl,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/canonical_sources/W_TEST_01_Q01/source_points.npy,65ebda34614b838d33dd81dc414777206d9f91cef865ef71c6579a880d65a3d5,2ea42e63a9fc6d6d1697c88d02e10e52e26765c2c311ab5381f42d381cfa8692,/home/lj/zero_perturbation_runtime/real_data/mid360_two_scene_pilot_v1/target_maps/W_TEST_01/target_points.npy,d4438aba190de47a85fb6188ddc3b39dbfd6e39d3fdb5fa264bf425912e6c02e,e94c88ddc68916220d35f10c3da8fbaa53e6de526a6a0afc3a91899d5ce7a66a,6a1ebdee6b34390f1430eab371e1c4108db1f124b59b7239d74785efa6474af9,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,lambda_min,TARGET_FRAME,1,2.0,1.9998003356046743,0.0034900589763652567,-0.028043487724852118,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,1.9998003356046743],[0.0,1.0,0.0,0.0034900589763652567],[0.0,0.0,1.0,-0.028043487724852118],[0.0,0.0,0.0,1.0]]",source/query_to_target/map,LEFT: T_initial=Delta_T@T_star,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE,"[[0.9999932050704956,0.0037920221220701933,0.00017414266767445952,3.0252864360809326],[-0.0037947536911815405,0.9997912049293518,0.020073747262358665,-0.0629444345831871],[-9.7985117463395e-05,-0.020074257627129555,0.9997986555099487,-0.08564973622560501],[0.0,0.0,0.0,1.0]]",2.0,3.0271531014297546,0.0,1.1706187147814342,3.0252864360809326,-0.0629444345831871,-0.08564973622560501,-0.5135765507148773,true,true,false,0.03847535375694464,,14813,50,2028.523171,1.15.1,,BOUNDARY,NEW_BISECTION_BOUNDARY_EXECUTION,true,,1,14957,0.9445532049257973,false,shared 0.50m one-nearest-target association fraction,true,UNRESOLVED,1.6,2.4,1.6,2.0
