scene_id,scene_class,snapshot_id,backend,direction_class,perturbation_sign,largest_recovered_coarse_magnitude,smallest_failed_coarse_magnitude,capture_radius_lower_m,capture_radius_upper_m,capture_radius_mid_m,capture_radius_resolution_m,boundary_refinement_run_count,LEFT_CENSORED,RIGHT_CENSORED,BOUND_NOT_FOUND,NON_MONOTONIC_RECOVERY_PATTERN,CAPTURE_RADIUS_AMBIGUOUS,lower_initial_correspondence_fraction,upper_initial_correspondence_fraction,upper_bound_low_initial_overlap,coarse_profile_json,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,SPATIAL_AXIS_INTERPRETATION
W_TEST_01,Weak,W_TEST_01_Q01,open3d,weak,-1,1.2,1.6,1.5750000000000002,1.6,1.5875000000000001,0.02499999999999991,4,false,false,false,false,false,0.9494790022102937,0.9494790022102937,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9692453425955163,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9558572781812441,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9494790022102937,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q01,open3d,weak,1,1.6,2.4,1.725,1.75,1.7375,0.02499999999999991,5,false,false,false,false,false,0.9526997158193874,0.9531417745500473,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9768234922639722,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9652036627723397,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9547205557309757,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9412693400694664,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9379854752131355,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9462582886011999,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.942532365014209,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q01,pcl,strong,-1,1.6,2.4,2.1500000000000004,2.1750000000000003,2.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.2147773918534891,0.2268392800757815,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3270603094411115,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.2258920113672245,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.19861067256078307,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.27053994316387747,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4543100726239343,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.025323650142090308,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.005557309756867698,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q01,pcl,strong,1,1.6,2.4,2.025,2.05,2.0374999999999996,0.02499999999999991,5,false,false,false,false,false,0.19494790022102937,0.1936848752762867,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.40884117461319863,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22267129775813072,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.2094095358383328,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.2648563309125355,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4540574676349858,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.010609409535838332,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.0004420587306599305,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q01,pcl,weak,-1,1.2,1.6,1.55,1.5750000000000002,1.5625,0.025000000000000133,4,false,false,false,false,false,0.9494158509630565,0.9494790022102937,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9692453425955163,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9558572781812441,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9494790022102937,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q01,pcl,weak,1,1.6,2.4,1.725,1.75,1.7375,0.02499999999999991,5,false,false,false,false,false,0.9526997158193874,0.9531417745500473,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9768234922639722,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9652036627723397,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9547205557309757,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9412693400694664,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9379854752131355,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9462582886011999,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.942532365014209,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,-1,1.6,2.4,2.1500000000000004,2.1750000000000003,2.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.21260932486000125,0.22475303592776694,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.33127792109733845,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22626313471339585,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20090605927137734,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26930095010381927,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.45139369533757,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.023909897439124143,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.007613414710879003,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,open3d,strong,1,1.6,2.4,2.025,2.05,2.0374999999999996,0.02499999999999991,5,false,false,false,false,false,0.19587239665261436,0.19436229786698547,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.40967721638457183,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22336877870760713,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20512175171459132,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26879758384194297,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4575599320455547,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.01220663185050022,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.00031460391367268606,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,-1,1.2,1.6,1.5750000000000002,1.6,1.5875000000000001,0.02499999999999991,4,false,false,false,false,false,0.9485937205058831,0.9484049581576794,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9705530736802366,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9523689674699554,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9484049581576794,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,open3d,weak,1,1.6,2.4,1.875,1.9,1.8875,0.02499999999999991,5,false,false,false,false,false,0.9456993645000944,0.9443151072799345,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9738249543824326,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9665890643679608,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9540049078210533,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9385263952683571,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9364500094381174,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9456993645000944,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9535644623419115,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,-1,1.6,2.4,2.1500000000000004,2.1750000000000003,2.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.21260932486000125,0.22475303592776694,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.33127792109733845,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22626313471339585,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20090605927137734,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26930095010381927,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.45139369533757,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.023909897439124143,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.007613414710879003,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,pcl,strong,1,1.6,2.4,2.0,2.025,2.0125,0.02499999999999991,5,false,false,false,false,false,0.19738249543824324,0.19587239665261436,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.40967721638457183,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22336877870760713,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20512175171459132,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26879758384194297,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4575599320455547,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.01220663185050022,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.00031460391367268606,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,-1,1.2,1.6,1.5750000000000002,1.6,1.5875000000000001,0.02499999999999991,4,false,false,false,false,false,0.9485937205058831,0.9484049581576794,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9705530736802366,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9523689674699554,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9484049581576794,""magnitude_m"":1.6,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q02,pcl,weak,1,1.6,2.4,1.9,1.9249999999999998,1.9124999999999999,0.02499999999999991,5,false,false,false,false,false,0.9443151072799345,0.9423645630151639,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9738249543824326,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9665890643679608,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9540049078210533,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9385263952683571,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9364500094381174,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9456993645000944,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9535644623419115,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,open3d,strong,-1,1.6,2.4,2.1500000000000004,2.1750000000000003,2.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.2185950153807521,0.23071128131081675,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3334798166865465,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.23159018143009605,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20528595643166553,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.27321237993596587,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4534496829681713,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.025488103459099756,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.00759620817377111,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,open3d,strong,1,1.6,2.4,2.05,2.075,2.0625,0.025000000000000355,5,false,false,false,false,false,0.19561805511959318,0.19467637642036537,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41201582020214705,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22455898047586165,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20654152803063594,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26975955803879714,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4543913616673991,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.012367380249858749,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.0005022286395881725,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,-1,1.6,2.4,1.6,1.625,1.6125,0.02499999999999991,5,false,false,false,false,false,0.9460104212442715,0.9460104212442715,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9698035030447612,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9515977148596899,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9460104212442715,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9456337497645804,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9409881348483897,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9278674116391488,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9218406679640907,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,open3d,weak,1,1.6,2.4,1.85,1.875,1.8625,0.02499999999999991,5,false,false,false,false,false,0.9503421432607194,0.9485215644422124,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9730679892020843,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9656601167681587,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9555527653964467,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9347730554334861,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.935965848452508,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9438131709460732,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9472659928432419,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,pcl,strong,-1,1.6,2.4,2.1500000000000004,2.1750000000000003,2.1625000000000005,0.02499999999999991,5,false,false,false,false,false,0.2185950153807521,0.23071128131081675,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.3334798166865465,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.23159018143009605,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20528595643166553,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.27321237993596587,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4534496829681713,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.025488103459099756,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.00759620817377111,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,pcl,strong,1,1.6,2.4,2.025,2.05,2.0374999999999996,0.02499999999999991,5,false,false,false,false,false,0.19630861949902692,0.19561805511959318,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.41201582020214705,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.22455898047586165,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.20654152803063594,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.26975955803879714,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.4543913616673991,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.012367380249858749,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.0005022286395881725,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,-1,1.2,1.6,1.5750000000000002,1.6,1.5875000000000001,0.02499999999999991,4,false,false,false,false,false,0.9462615355640656,0.9460104212442715,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9698035030447612,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9515977148596899,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9460104212442715,""magnitude_m"":1.6,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9456337497645804,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9409881348483897,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9278674116391488,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9218406679640907,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
W_TEST_01,Weak,W_TEST_01_Q03,pcl,weak,1,1.6,2.4,1.9,1.9249999999999998,1.9124999999999999,0.02499999999999991,5,false,false,false,false,false,0.9468265427836022,0.9451315211249921,false,"[{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.05,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.1,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.2,""pose_recovered"":true},{""initial_correspondence_fraction"":1.0,""magnitude_m"":0.4,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9730679892020843,""magnitude_m"":0.8,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9656601167681587,""magnitude_m"":1.2,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9555527653964467,""magnitude_m"":1.6,""pose_recovered"":true},{""initial_correspondence_fraction"":0.9347730554334861,""magnitude_m"":2.4,""pose_recovered"":false},{""initial_correspondence_fraction"":0.935965848452508,""magnitude_m"":3.2,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9438131709460732,""magnitude_m"":4.8,""pose_recovered"":false},{""initial_correspondence_fraction"":0.9472659928432419,""magnitude_m"":6.4,""pose_recovered"":false}]",true,true,false,false,UNRESOLVED
