scene_id,station_id,snapshot_id,query_timestamp,source_path,source_sha256,target_path,target_sha256,T0,open3d_source_sha256,pcl_source_sha256,open3d_target_sha256,pcl_target_sha256,backend_inputs_byte_identical
FMB1_R01,S03,FMB1_R01_S03_Q08,1787144421.9245074,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R01/S03/FMB1_R01_S03_Q08.npy,a77ffa4d44b48be33d1f263c209b17d34d2b7a93830c90329df6680db98b38ec,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R01/S03/target_points.npy,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",a77ffa4d44b48be33d1f263c209b17d34d2b7a93830c90329df6680db98b38ec,a77ffa4d44b48be33d1f263c209b17d34d2b7a93830c90329df6680db98b38ec,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,True
FMB1_R01,S03,FMB1_R01_S03_Q09,1787144423.4244528,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R01/S03/FMB1_R01_S03_Q09.npy,56962772b7ca3072fe266599eb31856acb9187edd773e5d0fe2a4a0317f0ef54,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R01/S03/target_points.npy,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",56962772b7ca3072fe266599eb31856acb9187edd773e5d0fe2a4a0317f0ef54,56962772b7ca3072fe266599eb31856acb9187edd773e5d0fe2a4a0317f0ef54,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,True
FMB1_R01,S03,FMB1_R01_S03_Q10,1787144424.9245002,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R01/S03/FMB1_R01_S03_Q10.npy,07774ceefd3788928000006bc469a046cbd25243f8a2682ba6fe1b68bb11e0bf,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R01/S03/target_points.npy,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",07774ceefd3788928000006bc469a046cbd25243f8a2682ba6fe1b68bb11e0bf,07774ceefd3788928000006bc469a046cbd25243f8a2682ba6fe1b68bb11e0bf,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,1aeaa921ed894587b4b9e42c42b66107bf41bed441f7727a8d4880994c4dfcad,True
FMB1_R02,S01,FMB1_R02_S01_Q01,1787144624.7816367,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q01.npy,753e83e680d54300e0108b6ebaff2809f2ad45581ccf9e2c9f791616d0a61c02,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",753e83e680d54300e0108b6ebaff2809f2ad45581ccf9e2c9f791616d0a61c02,753e83e680d54300e0108b6ebaff2809f2ad45581ccf9e2c9f791616d0a61c02,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q02,1787144626.2810895,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q02.npy,6c5badbf91fed6a892b07755399154db7b04278d7910fd49e610603316802d82,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",6c5badbf91fed6a892b07755399154db7b04278d7910fd49e610603316802d82,6c5badbf91fed6a892b07755399154db7b04278d7910fd49e610603316802d82,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q03,1787144627.7811615,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q03.npy,5e02375a45f7e1d7a1086ceaa99ef917c3aabbaf94ca00d1326f79da828d9ed4,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",5e02375a45f7e1d7a1086ceaa99ef917c3aabbaf94ca00d1326f79da828d9ed4,5e02375a45f7e1d7a1086ceaa99ef917c3aabbaf94ca00d1326f79da828d9ed4,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q04,1787144629.1811419,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q04.npy,f33c4ae786dd35a2df005b9aca50e0cb91ff46cf579121d6264d5b37ed88f9d1,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",f33c4ae786dd35a2df005b9aca50e0cb91ff46cf579121d6264d5b37ed88f9d1,f33c4ae786dd35a2df005b9aca50e0cb91ff46cf579121d6264d5b37ed88f9d1,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q05,1787144630.6811514,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q05.npy,cf5e2e6210ea71a5ad25a1cbcdc8daa50160d875efdef6d9cf5c37166db44071,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",cf5e2e6210ea71a5ad25a1cbcdc8daa50160d875efdef6d9cf5c37166db44071,cf5e2e6210ea71a5ad25a1cbcdc8daa50160d875efdef6d9cf5c37166db44071,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q06,1787144632.1804733,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q06.npy,7006e703551014d3ba330099c1357a819cfcb5eea4aeeeb924310e176d1989c7,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",7006e703551014d3ba330099c1357a819cfcb5eea4aeeeb924310e176d1989c7,7006e703551014d3ba330099c1357a819cfcb5eea4aeeeb924310e176d1989c7,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q07,1787144633.680929,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q07.npy,9722615ed08c6e05cbe79944cf609e8e48e874e345919d373168294771c87fa9,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",9722615ed08c6e05cbe79944cf609e8e48e874e345919d373168294771c87fa9,9722615ed08c6e05cbe79944cf609e8e48e874e345919d373168294771c87fa9,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q08,1787144635.0776868,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q08.npy,166eccf789fe23be9642a0af9ed79c322823ef8245b2fccded65d2dbd1804ce8,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",166eccf789fe23be9642a0af9ed79c322823ef8245b2fccded65d2dbd1804ce8,166eccf789fe23be9642a0af9ed79c322823ef8245b2fccded65d2dbd1804ce8,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q09,1787144636.5806859,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q09.npy,448359b455896e0edd570b596ab99caceb9aaec96b10f813f24e8a42e636f1e3,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",448359b455896e0edd570b596ab99caceb9aaec96b10f813f24e8a42e636f1e3,448359b455896e0edd570b596ab99caceb9aaec96b10f813f24e8a42e636f1e3,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S01,FMB1_R02_S01_Q10,1787144638.0806851,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S01/FMB1_R02_S01_Q10.npy,7bc90694bdc1d127e66a0cc272fcee44a311e740b889186a716c40c6552778ca,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S01/target_points.npy,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",7bc90694bdc1d127e66a0cc272fcee44a311e740b889186a716c40c6552778ca,7bc90694bdc1d127e66a0cc272fcee44a311e740b889186a716c40c6552778ca,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,1fa465e03f319de788b3011f7b2f7dcce63a85ffa1557cb3fa5900d14d4af752,True
FMB1_R02,S02,FMB1_R02_S02_Q01,1787144758.905385,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q01.npy,8ec237403b7c8576ee37a555d7608e167210d9691d49c5bac4c1ec54f696ef10,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",8ec237403b7c8576ee37a555d7608e167210d9691d49c5bac4c1ec54f696ef10,8ec237403b7c8576ee37a555d7608e167210d9691d49c5bac4c1ec54f696ef10,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q02,1787144760.4045763,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q02.npy,592f3f885d1aacea72afab500df35e98d0e112115250d2deb0e83e2f868d8223,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",592f3f885d1aacea72afab500df35e98d0e112115250d2deb0e83e2f868d8223,592f3f885d1aacea72afab500df35e98d0e112115250d2deb0e83e2f868d8223,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q03,1787144761.9036202,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q03.npy,d1f5729b71eab1a1facd2e34e0231a7083e79a986ea2e9645d499f23fe95ccdd,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",d1f5729b71eab1a1facd2e34e0231a7083e79a986ea2e9645d499f23fe95ccdd,d1f5729b71eab1a1facd2e34e0231a7083e79a986ea2e9645d499f23fe95ccdd,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q04,1787144763.3074636,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q04.npy,cbeca27dc3ae96d0b6efdce9cd4e049b78c4f64ab03a577d130c0735f3cb4fce,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",cbeca27dc3ae96d0b6efdce9cd4e049b78c4f64ab03a577d130c0735f3cb4fce,cbeca27dc3ae96d0b6efdce9cd4e049b78c4f64ab03a577d130c0735f3cb4fce,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q05,1787144764.8061678,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q05.npy,1d0b69a706ccb0f941b81302f25c81254589795bff98282a6c538d3ad6ace51f,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",1d0b69a706ccb0f941b81302f25c81254589795bff98282a6c538d3ad6ace51f,1d0b69a706ccb0f941b81302f25c81254589795bff98282a6c538d3ad6ace51f,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q06,1787144766.3052564,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q06.npy,67e4fb90abcd7454d3f7e7c4b5dc6335ef9da9a9ead5dde93a886add3ef12a52,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",67e4fb90abcd7454d3f7e7c4b5dc6335ef9da9a9ead5dde93a886add3ef12a52,67e4fb90abcd7454d3f7e7c4b5dc6335ef9da9a9ead5dde93a886add3ef12a52,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q07,1787144767.8045762,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q07.npy,5de12efb1fa1014ffe9e7f37188755747ff5ad61232834b08d02230b165ec88b,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",5de12efb1fa1014ffe9e7f37188755747ff5ad61232834b08d02230b165ec88b,5de12efb1fa1014ffe9e7f37188755747ff5ad61232834b08d02230b165ec88b,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q08,1787144769.203941,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q08.npy,7591e40faba756ead0a8016052add9a8c40771a7be2bb8fb6ed5f40b4a761968,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",7591e40faba756ead0a8016052add9a8c40771a7be2bb8fb6ed5f40b4a761968,7591e40faba756ead0a8016052add9a8c40771a7be2bb8fb6ed5f40b4a761968,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q09,1787144770.705103,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q09.npy,cc6b698fbbd3cd0795517d1057b867ba403cfc0e5f0603ff74574aff23d42474,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",cc6b698fbbd3cd0795517d1057b867ba403cfc0e5f0603ff74574aff23d42474,cc6b698fbbd3cd0795517d1057b867ba403cfc0e5f0603ff74574aff23d42474,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S02,FMB1_R02_S02_Q10,1787144772.2042625,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S02/FMB1_R02_S02_Q10.npy,8282b916358155d0e63eca553bc8f6af69c331b78938b09d52cd744a8bfbef87,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S02/target_points.npy,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",8282b916358155d0e63eca553bc8f6af69c331b78938b09d52cd744a8bfbef87,8282b916358155d0e63eca553bc8f6af69c331b78938b09d52cd744a8bfbef87,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,c338d9459f28f92d10cf0880c65a423bb1ba3362030950348e213daaa85f0352,True
FMB1_R02,S03,FMB1_R02_S03_Q01,1787144939.0827322,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q01.npy,334dece9e61dfb44735d3eba8843897eaf663150312e3ea36e112fbf05d71927,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S03/target_points.npy,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",334dece9e61dfb44735d3eba8843897eaf663150312e3ea36e112fbf05d71927,334dece9e61dfb44735d3eba8843897eaf663150312e3ea36e112fbf05d71927,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,True
FMB1_R02,S03,FMB1_R02_S03_Q02,1787144940.5831664,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q02.npy,6544f52af170672d251bb5bfe621cb07d31d2b3e1b5fec46097b3b475b9ce764,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S03/target_points.npy,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",6544f52af170672d251bb5bfe621cb07d31d2b3e1b5fec46097b3b475b9ce764,6544f52af170672d251bb5bfe621cb07d31d2b3e1b5fec46097b3b475b9ce764,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,True
FMB1_R02,S03,FMB1_R02_S03_Q03,1787144942.0822434,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q03.npy,6f149a8733a38a5adad9325aedabff67b8c6a120043b6293b1cfd7c7e69aa1a5,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S03/target_points.npy,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",6f149a8733a38a5adad9325aedabff67b8c6a120043b6293b1cfd7c7e69aa1a5,6f149a8733a38a5adad9325aedabff67b8c6a120043b6293b1cfd7c7e69aa1a5,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,True
FMB1_R02,S03,FMB1_R02_S03_Q04,1787144943.4824593,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/snapshots/FMB1_R02/S03/FMB1_R02_S03_Q04.npy,f67c129d3f4880ef4b9264e3a8adad4ee36cfdc5b701d474c2e93dabf56d64f0,/home/lj/ZPRM/zero_perturbation_runtime/mid360_formal_batch1_ingest_v1/targets/FMB1_R02/S03/target_points.npy,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,"[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",f67c129d3f4880ef4b9264e3a8adad4ee36cfdc5b701d474c2e93dabf56d64f0,f67c129d3f4880ef4b9264e3a8adad4ee36cfdc5b701d474c2e93dabf56d64f0,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,87884a27c9c29bbee45eeb2420fd7c1c3071e90e4275fab4859c0f789cdf527f,True
