snapshot_id,scene_variant,geometry_seed,measurement_seed,repeat_index,condition,source_point_count,target_point_count,source_raw_checksum,target_raw_checksum,reference_pose_raw_checksum,parent_index_raw_checksum,snapshot_checksum,parent_index_unique_count,parent_index_out_of_range_count,parent_index_duplicate_count,lineage_violation_count,source_inverse_transform_pass,source_all_finite,target_all_finite,reference_pose_all_finite,reference_rotation_determinant,reference_rotation_orthogonality_defect_fro,reference_rotation_quality_pass,reconstruction_error_median_m,reconstruction_error_q95_m,reconstruction_error_max_m,predicted_quantization_median_m,predicted_quantization_q95_m,predicted_quantization_max_m,closure_residual_max_m,float64_guard_max_m,max_normalized_closure_ratio,closure_residual_violation_count,actual_error_bound_violation_count,quantization_closure_pass,raw_checksum_pass,file_checksum_pass,metadata_checksum_pass,snapshot_checksum_pass,metadata_statistics_match
phase-a-v1/PARALLEL_WALLS/0/0/4,PARALLEL_WALLS,1850310744,217775206,4,IDEAL_MATCHED,29778,39767,07b3ea76e4e05b807c370f6d14f0d8068392da29f08feb0f5ec074d529f99ab6,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,4dd67d61fe5d77f04180c8c85e5e2a94bdaaedbc6c11554b759b6cdb7d212343,f7c258901d8c2dcac88ec7e3996ff6d8cc447b2f97c4d07a4f26a50ab84063a4,29778,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1444230232499532e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/0/1/0,PARALLEL_WALLS,1850310744,1664898153,0,IDEAL_MATCHED,29780,39767,d5de023655215424bcac6b9db24c8f48db5ea38d4bef872361bb4c817d5a2f59,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,77b5a9d99b652a491dac11c8219e126835b5f53804caf8712212913b25989f2c,8f59270e9635a65a9f781b04709fd6121bd3e8e9c2e0176d828ed21fe76067cf,29780,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1436557345016088e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/0/1/1,PARALLEL_WALLS,1850310744,1664898153,1,IDEAL_MATCHED,29839,39767,bdcd1242fa818bc5f866f16c8cecee18a58f870709fe3f4969aec84ae4139832,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,ec36c1a01b7db5c32b277d3af7e841ca5993af6dc853fcd55df39bb14940ba4d,2b5dd2c1be1ed1ef8b774f0541b9e61766781d5be25f03a97d46ed5e9f6b4802,29839,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1444230232499532e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/0/1/2,PARALLEL_WALLS,1850310744,1664898153,2,IDEAL_MATCHED,29765,39767,1acf0f04e62046ec0734e9dc7106f3780b1ca70ce50e5f92d8265ee285b2659c,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,33863254aee9855c7a41363714316a26156add8d4fd833f11833b09e340d6dc8,e117cc949c56285a00eec250e1d35dd044847b9af71dee7b24914329e4d962f3,29765,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1444230232499532e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/0/1/3,PARALLEL_WALLS,1850310744,1664898153,3,IDEAL_MATCHED,29941,39767,9532cb9c5779d2395be3332bf14621326affb0f58ab59053bddd058c6fc37590,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,f95125ca1e5863bf6134066043800a5e0c9abf71f87d9648e2ee67b5b071e062,d240563a53dfd3d15e4c3d088b3efc6f38d14531734cf52ed3cd63f7b9eb5cb7,29941,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1444230232499532e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/0/1/4,PARALLEL_WALLS,1850310744,1664898153,4,IDEAL_MATCHED,29848,39767,46dc0eb0b2619cc08fce58360e3fed0957cd74dd6bc80a0a8277fa6caade581c,36752fba8d45616419ab39c15fdedae442e016d91acb32f9e5c9f36dc570e6fc,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,9c046499f135dcabe618d94d464e151f32096a302b84b84da77a10c0fb9c848b,0fe58ebe02e7e0e56c08febf76de5e66487260b68190b34d49dd4d26d77e01c0,29848,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1444230232499532e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/0/0,PARALLEL_WALLS,1957656152,217775206,0,IDEAL_MATCHED,29927,39801,ccb76bdd20a591a5447f9c909f535af46724c636ad2faec89cc4da066f3e0a50,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,b589b9a02a4d72ec5a5d4ca494544cb6782fbafa7b01638837cfc0b001c1dc6f,095699a5518bd027a440359813e77a7c7c1790b35f0a31affe77b3e0f3de807e,29927,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/0/1,PARALLEL_WALLS,1957656152,217775206,1,IDEAL_MATCHED,29776,39801,8499126d12cec402a4519c1923c527dd5ea22199d4ce45fd62756b15eed135ec,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,8f0800e422c9ebc9343d320f685f8658df75a5833a63ba1740cc30efb68e1fda,3c7bc75796a1f5764ef51eea646e5e191d0471cd455f3cb5321a6ecf956d9106,29776,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1455153003850017e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/0/2,PARALLEL_WALLS,1957656152,217775206,2,IDEAL_MATCHED,29849,39801,153aca4b773f4e2879c5014635dfeac495c5ef31d953126fc5b1a51ab917cb31,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,efe50142d044b447b3f6c42d2c34059e706443cc340f4be08540202021ef5660,f309510fe87fa6a4e7d545aa16d6a74242f9373bdb8b6ebfdec89f344d45fd6d,29849,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/0/3,PARALLEL_WALLS,1957656152,217775206,3,IDEAL_MATCHED,29817,39801,e2a06e25743f74315020db4d9efe71a30785cd386565fa672a4fad96d1502733,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,339d631f352bfebc47a531d9355595131e5ccbd9f1b2705126f202caa5bcc7a4,3c76144e8121a6bb93c0137bb7ddfe8c9eb7ef7f8483ab7fae99eda836829a51,29817,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/0/4,PARALLEL_WALLS,1957656152,217775206,4,IDEAL_MATCHED,29744,39801,749517710b5a1345b6abcd6d26a06a454928ce5ca66c2d9d15bb2200228c6f50,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,23e6b61257e851c19df8ac9f614e5cf5eb30b3cb31dcb71951c0e0a3e0803ceb,a19360bf5fa7dc0041be9bbe921a013d62ce127a9c1171022eb18d1226ef769c,29744,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/1/0,PARALLEL_WALLS,1957656152,1664898153,0,IDEAL_MATCHED,29751,39801,528bcd29c147d7d9cc461f8f7533dcb04fff69a0d93be64484c3693a59da2ae9,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,af27daab0246fa8033393017d6d1414c6d5c52b7b5d415cdcbd2661591f998d8,d66c24a712d15df94f44f8923e5bc39073eccc0d2fc3fb448eadd2aadb8bf73f,29751,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/1/1,PARALLEL_WALLS,1957656152,1664898153,1,IDEAL_MATCHED,29791,39801,e85efe9bd804f72cd5d57628d74093eef154b008a4dbd1becdaf27bcafefc018,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,76db416152439bb4c6c65d2980fe0ceb26b065840937f708fda8563c97385f52,2af73997338e214cd31730b56b68cfb7611ba1f088d31c0b6a483576efad7607,29791,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/1/2,PARALLEL_WALLS,1957656152,1664898153,2,IDEAL_MATCHED,29989,39801,4821bbb238498e32984b9ab4376d291fdd6adf1eb39c7dda702750a786faa6b6,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,8d2af9f49e245755619c9934f247b4374ec29e9f27fd0cb2efb60cdb2bad006c,0b6f06ffd516d40a5b295a69b9a128188c653d5969e7598ad375fe58d263bfdc,29989,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1450508913703013e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/1/3,PARALLEL_WALLS,1957656152,1664898153,3,IDEAL_MATCHED,29755,39801,c4a955e8d755a990955fa8a296b8babc5d43b344eb3226dbc200186700c06c09,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,31017d60ac3f7dc40a6d69a157a729325026a500d408c609c102ae3a36a74db8,d5638f95df9441d0129dd9ceacb5e21bd75ea5ab9544dc4f52192dee3f174b36,29755,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/1/1/4,PARALLEL_WALLS,1957656152,1664898153,4,IDEAL_MATCHED,29785,39801,1086ba50d823b741e020b49433b232e86a8ec1829c93175b7a58c5ed47091560,f7e9a1dea0ba5db1da202978c1980afdccf397cf445825e64a57f6858e7568cb,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,c07fef78160e843049046e853698cf62e22ac32a60b5839690d21056e846fec8,6187bf28cb72166e62dd0a57c828b0e21ba2daccfe1cbe719262a067d898a693,29785,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1458735641312633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/0/0,PARALLEL_WALLS,1334931069,217775206,0,IDEAL_MATCHED,29761,39801,d448d49a2f9f4d4b6763ebc380ef5e65571cb5930f299434bec10828851e7b8c,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,746bf659684ab47515d20edb8b6cea8db736e4a16fe6879917fac3359fadc091,05914fbded9ad7c669528799ece29563547435aacdfbc436444ceee269f5553e,29761,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/0/1,PARALLEL_WALLS,1334931069,217775206,1,IDEAL_MATCHED,29887,39801,78a4679dae6d93cb0c7077ceda8d4d522590bdbc2fa4adafb26c3cc7e53413da,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,37c27ad06807802440a4429b14a923c013ec71cd662a84c09c14cf77466abc44,11ce5a30bab58c6399e0218394f0df4180c841fb7bb2bd98ae3c910a1ff625be,29887,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/0/2,PARALLEL_WALLS,1334931069,217775206,2,IDEAL_MATCHED,29991,39801,e13e9c43d8deccbe0bb9fa26588b0b9b6238acc82a51f2e911ee17689a9ae714,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,573a25e19de9ba53a26fc322be533267f7b38df1411eab426449fc23cc652b8f,b9de9c7ac7d9c7da4fd56cd60455c0a81038470acd654f324c56969cf15de653,29991,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/0/3,PARALLEL_WALLS,1334931069,217775206,3,IDEAL_MATCHED,29960,39801,c83dfe351541d99fae92411a207ddf377c13335966c66f2b1a780815382731be,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d82af95175c8c5760e0e653eea1185c515309570141ee3ca5eff1d4135ec848f,7106f52b367c508aac81494e048d243f6c8e9dbb3226bac5a102fe0efed39a4f,29960,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/0/4,PARALLEL_WALLS,1334931069,217775206,4,IDEAL_MATCHED,29887,39801,b520979ed36ed64e717ddd4866e6ba6463458b0a4f1057519ea552159b99a4d8,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,3177cc86d24240949a6b18d759a473d0a8c0cc285c6038a46eff68f73f94de70,5cb519122e26d7cec323e64bbda6e99dbb43ad0a6c2896365f01578081fef758,29887,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/1/0,PARALLEL_WALLS,1334931069,1664898153,0,IDEAL_MATCHED,29791,39801,4e891152285a53a3df34914327a90d9c1581c341acfc91047d3269d8745eaa4a,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,f78451062446a4092394841f82e5a1c19b8afa0d63b9706129b505a7151d3913,513cb1df6e452c76c9627b2b28a9732f69a487e5d699e1f8c3c2ad5e06dacec3,29791,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1454034003868013e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/1/1,PARALLEL_WALLS,1334931069,1664898153,1,IDEAL_MATCHED,29732,39801,9099c428e539b2dcb30b9360fad65930c709272f6b8b3b6f5ebbd3b94e1e8b38,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,43459861480caa6a5c7174c95b114bd4ebcc3bcaeca83da0cb097295cb7b26d5,d428aba52efe10004403cd21b6db72790f95cb5a3ccf43563db00444a922aca0,29732,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/1/2,PARALLEL_WALLS,1334931069,1664898153,2,IDEAL_MATCHED,29937,39801,758058d28efa14f05a9e46a821a495a126810609319afe33dc527770b5fd4f94,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,1a04eacb5a16706ba118c7e30bd163ee5641a227925bcd654bd03ab13595d9da,ceac59e14111a34c57eaf094bdd364e0990bf5e9010add6789a8a6e76348b528,29937,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1454046761291543e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/1/3,PARALLEL_WALLS,1334931069,1664898153,3,IDEAL_MATCHED,29743,39801,0869712a3d8d817d8484842e5fedfddb9a2ab523f25a5badc25ed74bfc1750f9,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,a68f055ee2b402d2c5df157fc308c70a03d502e619edf89ab565af120d114c83,3ef460e46c821039fcf2deb18d02aba48d243694431ea5af805313584ad80768,29743,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1454046761291543e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/PARALLEL_WALLS/2/1/4,PARALLEL_WALLS,1334931069,1664898153,4,IDEAL_MATCHED,29954,39801,a412e8bd513c6dcf07c4b3c5ce54d231c43ea08dec822ac051be92022870361e,5ae695fe5845e336eef69e75dd1b840787ec0a4e42e657d1a3c462fa7ef512c8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,f9600ce8415ad503ce7719fad0df6ee49e6b4c9d82506fba8d0720c0f49a0cff,c4b6434c6f32e2783a6fbcc9d6d0d20f84bb63b4527c1376fc35a7a802799e9e,29954,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461810111858274e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/0/0,END_FACE_TRANSITION_PRESENT,1850310744,217775206,0,IDEAL_MATCHED,36492,48723,b9eda65e318af7a09e54b80bc6406245ddd2e7e6abb59f9922e8d3500b244609,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,21ed5e8da7f4af652b7752a8aaad5f9a5183f4923abf0f3d49a8d6870ad85855,09edc31e6b723e10d245297d200dcfec7062b21194972993506ace5b64d411f2,36492,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/0/1,END_FACE_TRANSITION_PRESENT,1850310744,217775206,1,IDEAL_MATCHED,36476,48723,1ca348f985d13e514cb03498f0d3e4edbd7848af472aa6a6bac8379a35956267,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,51291b07c1492aeda289b19d3ec9b6f4ef8be6b57f9c6f5fa0a362013691e7cd,3971197c45ff9063240e9073eb6b4f4f78af90ea5a6d0addb5d2c5d95200c3ab,36476,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.146313499190633e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/0/2,END_FACE_TRANSITION_PRESENT,1850310744,217775206,2,IDEAL_MATCHED,36625,48723,53475626ca213005df23a4b6d2355acee968220dc8903898d0d9870558833211,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,7db5b8f4eaa9796769ea627fd043eeae9f7a3df335d60b844dac2d9233f4cce2,9a24b65d6b62a55c45b9f11d09d2427b5e654dc3b54d1fd11dd694ef73c98574,36625,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462901164745045e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/0/3,END_FACE_TRANSITION_PRESENT,1850310744,217775206,3,IDEAL_MATCHED,36626,48723,e66dc45591397b1067908a04f884c94ca105d5acc8246a4559872ca9ae781f09,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,8aa96c6bdc8e0cc7c414532087fbafd9f140c37887261073263fa4ada753b9cc,8d5657ebd720eb43defdac72f0b6f58c177f8f1f39fa39e5707e344b9780b7c9,36626,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/0/4,END_FACE_TRANSITION_PRESENT,1850310744,217775206,4,IDEAL_MATCHED,36489,48723,f0bf3c798dfcabf25393a75ea7cac61bc66a8307a5a91d575b85d7ec9feed68f,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,9d431a7b6d380e4634ebdaca936e74d9e62463f01530575adb2d5691bce396cf,ebe59f8f41d4ce7105c60fd9e30c2375a76320ba0ebc3fc68fdd842ac76f99ae,36489,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/1/0,END_FACE_TRANSITION_PRESENT,1850310744,1664898153,0,IDEAL_MATCHED,36431,48723,ab889ea27aca4da499854043b9114bf77ed1e018853715f738bc8d9aa801011d,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,0847a8a0463185ff42d69bd5d9565db3c0f77fff6a836b4e371644bfd2259349,5f495be371d80793b1a78f1ae302f83324aa2eff9b91165eb8692abee51dafac,36431,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/1/1,END_FACE_TRANSITION_PRESENT,1850310744,1664898153,1,IDEAL_MATCHED,36613,48723,b59565c33760711fe0716c88cab0c4ccb679418f38345d1caf393bec2887ecd5,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,23f085cedf915fa7ff1af73148788ecaf6002b61b951fff5110dccacae9beb65,75b9c0239e178b334f941b22867520a03f2c2c9eb1ac663e2f358c7b060e1e95,36613,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/END_FACE_TRANSITION_PRESENT/0/1/2,END_FACE_TRANSITION_PRESENT,1850310744,1664898153,2,IDEAL_MATCHED,36468,48723,bbfd11b05958f59ab8098e447de0251fad578f2e9fb37652d34947047441d386,b6d33cebbdbab232bd72dd63679a386d97f2550b978f141134816bd625c888f8,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,e2a6140549ef7c8ecefccbc754b0fa5b73f55d0c56fbe7e41f8a53fa4f2d7036,f58f86f6c1c84fb66dbafc1107adb8eeced9cd1b93562e04ad925a616962cb1c,36468,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1464062335257197e-12,0.0,0,0,True,True,True,True,True,True
