cosine,snapshot_id,status
0.9643747751359311,FMB1_W01_S02_Q03,DIRECTION_COSINE_DEFINED
0.9776749039040135,FMB1_W01_S02_Q04,DIRECTION_COSINE_DEFINED
0.7659865194606758,FMB1_W01_S02_Q05,DIRECTION_COSINE_DEFINED
0.9920315010629923,FMB1_W01_S02_Q06,DIRECTION_COSINE_DEFINED
0.9289209319010192,FMB1_W01_S02_Q07,DIRECTION_COSINE_DEFINED
0.990193916011725,FMB1_W01_S02_Q08,DIRECTION_COSINE_DEFINED
0.020071406795088745,FMB1_W01_S02_Q09,DIRECTION_COSINE_DEFINED
0.9538210142512792,FMB1_W01_S02_Q10,DIRECTION_COSINE_DEFINED
0.9961229489213652,FMB1_W01_S03_Q01,DIRECTION_COSINE_DEFINED
0.9961768885162087,FMB1_W01_S03_Q02,DIRECTION_COSINE_DEFINED
0.9983280316783807,FMB1_W01_S03_Q03,DIRECTION_COSINE_DEFINED
0.9887418373220727,FMB1_W01_S03_Q04,DIRECTION_COSINE_DEFINED
0.9997334767766891,FMB1_W01_S03_Q05,DIRECTION_COSINE_DEFINED
0.9990175067756553,FMB1_W01_S03_Q06,DIRECTION_COSINE_DEFINED
0.9993425257809024,FMB1_W01_S03_Q07,DIRECTION_COSINE_DEFINED
0.9699097121221556,FMB1_W01_S03_Q08,DIRECTION_COSINE_DEFINED
0.9986318164396741,FMB1_W01_S03_Q09,DIRECTION_COSINE_DEFINED
0.998539717992797,FMB1_W01_S03_Q10,DIRECTION_COSINE_DEFINED
0.9999761211683433,FMB1_W02_S01_Q01,DIRECTION_COSINE_DEFINED
0.9989165432841979,FMB1_W02_S01_Q02,DIRECTION_COSINE_DEFINED
0.9904635550132466,FMB1_W02_S01_Q03,DIRECTION_COSINE_DEFINED
0.9965499029243902,FMB1_W02_S01_Q04,DIRECTION_COSINE_DEFINED
0.9992684904044277,FMB1_W02_S01_Q05,DIRECTION_COSINE_DEFINED
0.9969519336410757,FMB1_W02_S01_Q06,DIRECTION_COSINE_DEFINED
0.9995210801096056,FMB1_W02_S01_Q07,DIRECTION_COSINE_DEFINED
0.914471862276937,FMB1_W02_S01_Q08,DIRECTION_COSINE_DEFINED
0.9999010513217799,FMB1_W02_S01_Q09,DIRECTION_COSINE_DEFINED
0.9998889845748964,FMB1_W02_S01_Q10,DIRECTION_COSINE_DEFINED
0.9949706716632869,FMB1_W02_S02_Q01,DIRECTION_COSINE_DEFINED
0.9995096314397477,FMB1_W02_S02_Q02,DIRECTION_COSINE_DEFINED
0.9999596901338302,FMB1_W02_S02_Q03,DIRECTION_COSINE_DEFINED
0.9995180406770418,FMB1_W02_S02_Q04,DIRECTION_COSINE_DEFINED
0.9996321140364237,FMB1_W02_S02_Q05,DIRECTION_COSINE_DEFINED
0.9998970471578735,FMB1_W02_S02_Q06,DIRECTION_COSINE_DEFINED
0.9933242574718745,FMB1_W02_S02_Q07,DIRECTION_COSINE_DEFINED
0.9945280840913818,FMB1_W02_S02_Q08,DIRECTION_COSINE_DEFINED
0.9999612705034919,FMB1_W02_S02_Q09,DIRECTION_COSINE_DEFINED
0.9941341389368409,FMB1_W02_S02_Q10,DIRECTION_COSINE_DEFINED
0.9997760363887027,FMB1_W02_S03_Q01,DIRECTION_COSINE_DEFINED
0.9983986007213899,FMB1_W02_S03_Q02,DIRECTION_COSINE_DEFINED
0.9076769094047838,FMB1_W02_S03_Q03,DIRECTION_COSINE_DEFINED
0.9999385576395059,FMB1_W02_S03_Q04,DIRECTION_COSINE_DEFINED
0.9998295341979132,FMB1_W02_S03_Q05,DIRECTION_COSINE_DEFINED
0.9973190776740579,FMB1_W02_S03_Q06,DIRECTION_COSINE_DEFINED
0.8985704695834057,FMB1_W02_S03_Q07,DIRECTION_COSINE_DEFINED
0.9998210320062232,FMB1_W02_S03_Q08,DIRECTION_COSINE_DEFINED
0.9918784456705002,FMB1_W02_S03_Q09,DIRECTION_COSINE_DEFINED
0.9966503803214753,FMB1_W02_S03_Q10,DIRECTION_COSINE_DEFINED
0.9966411843322465,FMB1_W03_S01_Q01,DIRECTION_COSINE_DEFINED
0.9998278300411303,FMB1_W03_S01_Q02,DIRECTION_COSINE_DEFINED
0.9962286983144039,FMB1_W03_S01_Q03,DIRECTION_COSINE_DEFINED
0.9977363012979055,FMB1_W03_S01_Q04,DIRECTION_COSINE_DEFINED
0.9999481429161342,FMB1_W03_S01_Q05,DIRECTION_COSINE_DEFINED
0.9992689896745452,FMB1_W03_S01_Q06,DIRECTION_COSINE_DEFINED
0.9999329528857458,FMB1_W03_S01_Q07,DIRECTION_COSINE_DEFINED
0.9999785640330625,FMB1_W03_S01_Q08,DIRECTION_COSINE_DEFINED
0.9819437893355423,FMB1_W03_S01_Q09,DIRECTION_COSINE_DEFINED
0.9994154384223144,FMB1_W03_S01_Q10,DIRECTION_COSINE_DEFINED
0.998710583587728,FMB1_W03_S02_Q01,DIRECTION_COSINE_DEFINED
0.9998986635072015,FMB1_W03_S02_Q02,DIRECTION_COSINE_DEFINED
0.9997379583217828,FMB1_W03_S02_Q03,DIRECTION_COSINE_DEFINED
0.9997234583469756,FMB1_W03_S02_Q04,DIRECTION_COSINE_DEFINED
0.9999131613259659,FMB1_W03_S02_Q05,DIRECTION_COSINE_DEFINED
0.9984491223135796,FMB1_W03_S02_Q06,DIRECTION_COSINE_DEFINED
0.9414591895454111,FMB1_W03_S02_Q07,DIRECTION_COSINE_DEFINED
0.999876155405247,FMB1_W03_S02_Q08,DIRECTION_COSINE_DEFINED
0.9821166170538804,FMB1_W03_S02_Q09,DIRECTION_COSINE_DEFINED
0.9962458775833765,FMB1_W03_S02_Q10,DIRECTION_COSINE_DEFINED
0.9011666391586387,FMB1_W03_S03_Q01,DIRECTION_COSINE_DEFINED
0.9903296923317922,FMB1_W03_S03_Q02,DIRECTION_COSINE_DEFINED
0.9999921926831438,FMB1_W03_S03_Q03,DIRECTION_COSINE_DEFINED
0.9932892738905299,FMB1_W03_S03_Q04,DIRECTION_COSINE_DEFINED
0.9905761188499241,FMB1_W03_S03_Q05,DIRECTION_COSINE_DEFINED
0.9959964645835889,FMB1_W03_S03_Q06,DIRECTION_COSINE_DEFINED
0.9999977711470218,FMB1_W03_S03_Q07,DIRECTION_COSINE_DEFINED
0.999985539225127,FMB1_W03_S03_Q08,DIRECTION_COSINE_DEFINED
0.9990619596993245,FMB1_W03_S03_Q09,DIRECTION_COSINE_DEFINED
0.9717819227513351,FMB1_W03_S03_Q10,DIRECTION_COSINE_DEFINED
