scene_id,scene_class,snapshot_id,geometry_matrix_definition,geometry_matrix_source,valid_normal_count,information_h00,information_h01,information_h02,information_h10,information_h11,information_h12,information_h20,information_h21,information_h22,geometry_lambda_min,geometry_lambda_mid,geometry_lambda_max,geometry_condition_number,geometry_entropy,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,direction_vector_norm,direction_sign_canonicalization,direction_valid,invalid_reason,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS
W_TEST_01,Weak,W_TEST_01_Q01,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15835,0.08581689530868841,-0.0012561276823975414,0.0019124091828620722,-0.0012561276823975414,0.6937515347210301,-0.013913232621371775,0.0019124091828620722,-0.013913232621371775,0.2204315699702813,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,weak,lambda_min,0.9999001678023371,0.0017450294881826284,-0.014021743862426059,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q01,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15835,0.08581689530868841,-0.0012561276823975414,0.0019124091828620722,-0.0012561276823975414,0.6937515347210301,-0.013913232621371775,0.0019124091828620722,-0.013913232621371775,0.2204315699702813,0.08578788512096867,0.22004912527587553,0.6941629896031555,8.091620263447723,0.7256618622449226,strong,lambda_max,-0.0021562425808952196,0.9995664172670695,-0.02936542337183568,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q02,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15893,0.08638882608131282,-0.0025629014689415343,0.003049789625490249,-0.0025629014689415343,0.6916470241019524,-0.015872743392116414,0.003049789625490249,-0.015872743392116414,0.2219641498167344,0.08631219500455578,0.22149326106409256,0.6921945439313519,8.019660998017907,0.7281615842462449,weak,lambda_min,0.9997502067423484,0.0036546382054953694,-0.022049211736896838,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q02,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15893,0.08638882608131282,-0.0025629014689415343,0.003049789625490249,-0.0025629014689415343,0.6916470241019524,-0.015872743392116414,0.003049789625490249,-0.015872743392116414,0.2219641498167344,0.08631219500455578,0.22149326106409256,0.6921945439313519,8.019660998017907,0.7281615842462449,strong,lambda_max,-0.0043980916596713816,0.9994201496982166,-0.03376419948625519,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q03,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15929,0.088412007742922,-0.0021721645080816625,0.002735472482998076,-0.0021721645080816625,0.6907285306896529,-0.016243118123711105,0.002735472482998076,-0.016243118123711105,0.22085946156742509,0.08834991805176642,0.22035219328538405,0.6912978886628499,7.824544763672573,0.7308146744052483,weak,lambda_min,0.9997899788336795,0.003058795239104854,-0.020264303477691935,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q03,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15929,0.088412007742922,-0.0021721645080816625,0.002735472482998076,-0.0021721645080816625,0.6907285306896529,-0.016243118123711105,0.002735472482998076,-0.016243118123711105,0.22085946156742509,0.08834991805176642,0.22035219328538405,0.6912978886628499,7.824544763672573,0.7308146744052483,strong,lambda_max,-0.0037574375549731965,0.9993966455402169,-0.03452863371149261,0.9999999999999999,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15967,0.08645501970361888,-0.0021276280574375086,0.0027335746823833507,-0.0021276280574375086,0.6962042473838925,-0.014188550621103977,0.0027335746823833507,-0.014188550621103977,0.21734073291248898,0.0863924414892572,0.2169752908926948,0.6966322676180486,8.063578891964456,0.723572453150811,weak,lambda_min,0.9997844066238104,0.0030102268532263003,-0.020544556606740226,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15967,0.08645501970361888,-0.0021276280574375086,0.0027335746823833507,-0.0021276280574375086,0.6962042473838925,-0.014188550621103977,0.0027335746823833507,-0.014188550621103977,0.21734073291248898,0.0863924414892572,0.2169752908926948,0.6966322676180486,8.063578891964456,0.723572453150811,strong,lambda_max,-0.0036180045511670206,0.9995549611665091,-0.02961063407774811,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15841,0.08508579919334007,-0.0031374694623362604,0.0022398792345513533,-0.0031374694623362604,0.69190065297525,-0.01572133913637643,0.0022398792345513533,-0.01572133913637643,0.22301354783140964,0.08503570829329488,0.22252013546668611,0.6924441562400183,8.142980991605594,0.7267968417694146,weak,lambda_min,0.999865580199167,0.004762838216256224,-0.015688750909767124,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,H_trans=(N.T@N)/valid_normal_count,phase_a_harness.real_data_preparation.boreas_v2_stage2_selection.TargetGeometryContext,15841,0.08508579919334007,-0.0031374694623362604,0.0022398792345513533,-0.0031374694623362604,0.69190065297525,-0.01572133913637643,0.0022398792345513533,-0.01572133913637643,0.22301354783140964,0.08503570829329488,0.22252013546668611,0.6924441562400183,8.142980991605594,0.7267968417694146,strong,lambda_max,-0.005286322944109619,0.9994248645529491,-0.03349619236644808,1.0,largest_absolute_component_nonnegative,true,,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
