scene_id,scene_class,snapshot_id,backend,perturbation_magnitude_m,perturbation_sign,weak_run_id,strong_run_id,weak_final_translation_error_m,strong_final_translation_error_m,weak_minus_strong_final_translation_error_m,weak_strong_error_ratio,weak_pose_recovered,strong_pose_recovered,PILOT_ONLY,PILOT_NONFORMAL_DO_NOT_CITE,FORMAL_MEASUREMENT_RESULT,MEASUREMENT_EVIDENCE,NO_OBVIOUS_MOTION,ACCELERATION_UNIT_UNKNOWN,POINT_COORDINATE_UNIT_STATUS
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.01,-1,CP-W_TEST_01_Q04-W-10MM-NEG-O3D,CP-W_TEST_01_Q04-S-10MM-NEG-O3D,0.0004880326075692365,0.00051457944543235,-2.6546837863113484e-05,0.9484106135626758,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.01,1,CP-W_TEST_01_Q04-W-10MM-POS-O3D,CP-W_TEST_01_Q04-S-10MM-POS-O3D,0.00048790904896546327,0.0004875647136390694,3.4433532639387187e-07,1.0007062351248184,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.03,-1,CP-W_TEST_01_Q04-W-30MM-NEG-O3D,CP-W_TEST_01_Q04-S-30MM-NEG-O3D,0.00048803260756813594,0.00048790904896378677,1.2355860434917678e-07,1.0002532410591924,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.03,1,CP-W_TEST_01_Q04-W-30MM-POS-O3D,CP-W_TEST_01_Q04-S-30MM-POS-O3D,0.00048790904896551276,0.0004890943060484814,-1.1852570829686384e-06,0.9975766287435553,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.05,-1,CP-W_TEST_01_Q04-W-50MM-NEG-O3D,CP-W_TEST_01_Q04-S-50MM-NEG-O3D,0.0004875647131385419,0.0005145794454371314,-2.701473229858956e-05,0.9475013381546152,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,open3d,0.05,1,CP-W_TEST_01_Q04-W-50MM-POS-O3D,CP-W_TEST_01_Q04-S-50MM-POS-O3D,0.0005119961589073353,0.0004890943060479371,2.2901852859398206e-05,1.0468250244916029,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.01,-1,CP-W_TEST_01_Q04-W-10MM-NEG-PCL,CP-W_TEST_01_Q04-S-10MM-NEG-PCL,0.0006770527282532436,0.0006773207529527308,-2.680246994872385e-07,0.9996042868931465,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.01,1,CP-W_TEST_01_Q04-W-10MM-POS-PCL,CP-W_TEST_01_Q04-S-10MM-POS-PCL,0.0006970303614088965,0.0006969786638112786,5.169759761784482e-08,1.0000741738596919,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.03,-1,CP-W_TEST_01_Q04-W-30MM-NEG-PCL,CP-W_TEST_01_Q04-S-30MM-NEG-PCL,0.0006770560702124605,0.0006974780964016845,-2.042202618922394e-05,0.9707201899320108,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.03,1,CP-W_TEST_01_Q04-W-30MM-POS-PCL,CP-W_TEST_01_Q04-S-30MM-POS-PCL,0.0006971071835760381,0.0006770528483890631,2.0054335186975e-05,1.0296200440404186,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.05,-1,CP-W_TEST_01_Q04-W-50MM-NEG-PCL,CP-W_TEST_01_Q04-S-50MM-NEG-PCL,0.0006769330162471747,0.0006969645913241473,-2.0031575076972586e-05,0.9712588339116123,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q04,pcl,0.05,1,CP-W_TEST_01_Q04-W-50MM-POS-PCL,CP-W_TEST_01_Q04-S-50MM-POS-PCL,0.0006931721087838399,0.0006968466678761682,-3.6745590923282665e-06,0.9947268757077831,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.01,-1,CP-W_TEST_01_Q05-W-10MM-NEG-O3D,CP-W_TEST_01_Q05-S-10MM-NEG-O3D,0.0006157643215099855,0.0006087242446524105,7.040076857575033e-06,1.0115652972908857,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.01,1,CP-W_TEST_01_Q05-W-10MM-POS-O3D,CP-W_TEST_01_Q05-S-10MM-POS-O3D,0.00060876872287827,0.0006157643217415071,-6.995598863237086e-06,0.9886391617438112,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.03,-1,CP-W_TEST_01_Q05-W-30MM-NEG-O3D,CP-W_TEST_01_Q05-S-30MM-NEG-O3D,0.0006157643214989561,0.0006124594098322434,3.304911666712697e-06,1.0053961317495603,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.03,1,CP-W_TEST_01_Q05-W-30MM-POS-O3D,CP-W_TEST_01_Q05-S-30MM-POS-O3D,0.0006087687228131411,0.000615764321499322,-6.9955986861809085e-06,0.9886391620268817,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.05,-1,CP-W_TEST_01_Q05-W-50MM-NEG-O3D,CP-W_TEST_01_Q05-S-50MM-NEG-O3D,0.0006157643214994557,0.0006087242446536029,7.040076845852856e-06,1.0115652972716063,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,open3d,0.05,1,CP-W_TEST_01_Q05-W-50MM-POS-O3D,CP-W_TEST_01_Q05-S-50MM-POS-O3D,0.0006088013017953455,0.0006157643232830696,-6.963021487724056e-06,0.9886920673633716,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.01,-1,CP-W_TEST_01_Q05-W-10MM-NEG-PCL,CP-W_TEST_01_Q05-S-10MM-NEG-PCL,0.0006680708077381961,0.0006683640502597736,-2.932425215775329e-07,0.9995612532998094,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.01,1,CP-W_TEST_01_Q05-W-10MM-POS-PCL,CP-W_TEST_01_Q05-S-10MM-POS-PCL,0.0006688917343159136,0.0006678116084832278,1.0801258326858338e-06,1.0016174109868188,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.03,-1,CP-W_TEST_01_Q05-W-30MM-NEG-PCL,CP-W_TEST_01_Q05-S-30MM-NEG-PCL,0.0006678075192354123,0.0006682278835265088,-4.2036429109641987e-07,0.9993709267430176,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.03,1,CP-W_TEST_01_Q05-W-30MM-POS-PCL,CP-W_TEST_01_Q05-S-30MM-POS-PCL,0.0006689156962923977,0.0006679540204998862,9.616757925115299e-07,1.0014397335190703,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.05,-1,CP-W_TEST_01_Q05-W-50MM-NEG-PCL,CP-W_TEST_01_Q05-S-50MM-NEG-PCL,0.0006682085575697655,0.000668388357503934,-1.7979993416849215e-07,0.9997309948143921,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q05,pcl,0.05,1,CP-W_TEST_01_Q05-W-50MM-POS-PCL,CP-W_TEST_01_Q05-S-50MM-POS-PCL,0.0006679943908814587,0.0006589468704675868,9.047520413871918e-06,1.0137302729846063,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.01,-1,CP-W_TEST_01_Q06-W-10MM-NEG-O3D,CP-W_TEST_01_Q06-S-10MM-NEG-O3D,0.00026581616709719973,0.00026581617066356785,-3.5663681209607834e-12,0.999999986583329,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.01,1,CP-W_TEST_01_Q06-W-10MM-POS-O3D,CP-W_TEST_01_Q06-S-10MM-POS-O3D,0.00026581617708961136,0.0002658161707344895,6.3551218324256475e-12,1.000000023907958,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.03,-1,CP-W_TEST_01_Q06-W-30MM-NEG-O3D,CP-W_TEST_01_Q06-S-30MM-NEG-O3D,0.00026581616709711787,0.0002658161670712615,2.5856378670086055e-14,1.0000000000972717,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.03,1,CP-W_TEST_01_Q06-W-30MM-POS-O3D,CP-W_TEST_01_Q06-S-30MM-POS-O3D,0.00026581617073068105,0.0002658161771205086,-6.3898275776477775e-12,0.9999999759614797,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.05,-1,CP-W_TEST_01_Q06-W-50MM-NEG-O3D,CP-W_TEST_01_Q06-S-50MM-NEG-O3D,0.0002661360566435166,0.0002658161722383462,3.198844051703902e-07,1.0012034046028002,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,open3d,0.05,1,CP-W_TEST_01_Q06-W-50MM-POS-O3D,CP-W_TEST_01_Q06-S-50MM-POS-O3D,0.0002658161771027053,0.0002658161771070944,-4.389067234655819e-15,0.9999999999834883,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.01,-1,CP-W_TEST_01_Q06-W-10MM-NEG-PCL,CP-W_TEST_01_Q06-S-10MM-NEG-PCL,0.00042346494741748905,0.00042347428300649,-9.335589000957455e-09,0.9999779547675607,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.01,1,CP-W_TEST_01_Q06-W-10MM-POS-PCL,CP-W_TEST_01_Q06-S-10MM-POS-PCL,0.0004236006342745147,0.0004246022282556495,-1.0015939811348256e-06,0.9976411005065857,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.03,-1,CP-W_TEST_01_Q06-W-30MM-NEG-PCL,CP-W_TEST_01_Q06-S-30MM-NEG-PCL,0.0004235357494415732,0.00042788174730281427,-4.345997861241065e-06,0.9898429930964889,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.03,1,CP-W_TEST_01_Q06-W-30MM-POS-PCL,CP-W_TEST_01_Q06-S-30MM-POS-PCL,0.0004234056402575356,0.00042792899383569484,-4.523353578159248e-06,0.9894296632307742,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.05,-1,CP-W_TEST_01_Q06-W-50MM-NEG-PCL,CP-W_TEST_01_Q06-S-50MM-NEG-PCL,0.00042337208208157194,0.00042796758968214823,-4.5955076005762966e-06,0.9892620195749183,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q06,pcl,0.05,1,CP-W_TEST_01_Q06-W-50MM-POS-PCL,CP-W_TEST_01_Q06-S-50MM-POS-PCL,0.00042350459336170157,0.00043229328404297896,-8.788690681277387e-06,0.9796696108737059,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.01,-1,CP-W_TEST_01_Q07-W-10MM-NEG-O3D,CP-W_TEST_01_Q07-S-10MM-NEG-O3D,0.000650728544386087,0.0006307593199103197,1.996922447576729e-05,1.0316590240451882,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.01,1,CP-W_TEST_01_Q07-W-10MM-POS-O3D,CP-W_TEST_01_Q07-S-10MM-POS-O3D,0.0006507214223809611,0.000650721420973859,1.4071020824207858e-12,1.0000000021623725,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.03,-1,CP-W_TEST_01_Q07-W-30MM-NEG-O3D,CP-W_TEST_01_Q07-S-30MM-NEG-O3D,0.0006507285443861061,0.0006287116400024186,2.201690438368754e-05,1.0350190818538096,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.03,1,CP-W_TEST_01_Q07-W-30MM-POS-O3D,CP-W_TEST_01_Q07-S-30MM-POS-O3D,0.0006507285443857953,0.0006507214209931231,7.123392672166856e-09,1.0000109469159035,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.05,-1,CP-W_TEST_01_Q07-W-50MM-NEG-O3D,CP-W_TEST_01_Q07-S-50MM-NEG-O3D,0.0006507285443858385,0.0006507214194114966,7.1249743419663294e-09,1.0000109493465705,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,open3d,0.05,1,CP-W_TEST_01_Q07-W-50MM-POS-O3D,CP-W_TEST_01_Q07-S-50MM-POS-O3D,0.0006507285399844742,0.0006507214223626949,7.1176217792887075e-09,1.0000109380474265,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.01,-1,CP-W_TEST_01_Q07-W-10MM-NEG-PCL,CP-W_TEST_01_Q07-S-10MM-NEG-PCL,0.0004985606255039646,0.0005380854399188632,-3.952481441489857e-05,0.9265454675360507,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.01,1,CP-W_TEST_01_Q07-W-10MM-POS-PCL,CP-W_TEST_01_Q07-S-10MM-POS-PCL,0.0005384061122179069,0.0005378711873004672,5.349249174396806e-07,1.0009945223504617,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.03,-1,CP-W_TEST_01_Q07-W-30MM-NEG-PCL,CP-W_TEST_01_Q07-S-30MM-NEG-PCL,0.0004989554752028536,0.0005384825246006404,-3.952704939778689e-05,0.9265954834335586,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.03,1,CP-W_TEST_01_Q07-W-30MM-POS-PCL,CP-W_TEST_01_Q07-S-30MM-POS-PCL,0.0005321394184920458,0.0005378690234498062,-5.729604957760426e-06,0.989347583318683,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.05,-1,CP-W_TEST_01_Q07-W-50MM-NEG-PCL,CP-W_TEST_01_Q07-S-50MM-NEG-PCL,0.0005048031835826409,0.0005380252114600032,-3.322202787736227e-05,0.9382519124202193,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q07,pcl,0.05,1,CP-W_TEST_01_Q07-W-50MM-POS-PCL,CP-W_TEST_01_Q07-S-50MM-POS-PCL,0.000531774828821485,0.000532281486585107,-5.066577636219424e-07,0.9990481394217325,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.01,-1,CP-W_TEST_01_Q08-W-10MM-NEG-O3D,CP-W_TEST_01_Q08-S-10MM-NEG-O3D,0.0007460281316664867,0.0007494241654779388,-3.3960338114521387e-06,0.9954684757072301,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.01,1,CP-W_TEST_01_Q08-W-10MM-POS-O3D,CP-W_TEST_01_Q08-S-10MM-POS-O3D,0.0007460281316748411,0.000750168024945939,-4.139893271097941e-06,0.9944813786599391,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.03,-1,CP-W_TEST_01_Q08-W-30MM-NEG-O3D,CP-W_TEST_01_Q08-S-30MM-NEG-O3D,0.0007501680249460825,0.000721601251149361,2.856677379672152e-05,1.0395880325196507,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.03,1,CP-W_TEST_01_Q08-W-30MM-POS-O3D,CP-W_TEST_01_Q08-S-30MM-POS-O3D,0.0007460281316745537,0.0007460281217928952,9.881658425553441e-12,1.0000000132456917,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.05,-1,CP-W_TEST_01_Q08-W-50MM-NEG-O3D,CP-W_TEST_01_Q08-S-50MM-NEG-O3D,0.0007460281316657514,0.0007494241654783428,-3.3960338125914183e-06,0.9954684757057123,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,open3d,0.05,1,CP-W_TEST_01_Q08-W-50MM-POS-O3D,CP-W_TEST_01_Q08-S-50MM-POS-O3D,0.0007460281316741844,0.0007505367944501813,-4.508662775996918e-06,0.9939927491772075,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.01,-1,CP-W_TEST_01_Q08-W-10MM-NEG-PCL,CP-W_TEST_01_Q08-S-10MM-NEG-PCL,0.0007275708722578748,0.0007339808593248192,-6.40998706694432e-06,0.9912668198557102,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.01,1,CP-W_TEST_01_Q08-W-10MM-POS-PCL,CP-W_TEST_01_Q08-S-10MM-POS-PCL,0.0007253906589798286,0.0007269848341409146,-1.5941751610859924e-06,0.9978071411036107,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.03,-1,CP-W_TEST_01_Q08-W-30MM-NEG-PCL,CP-W_TEST_01_Q08-S-30MM-NEG-PCL,0.0007274104928695768,0.0007341050473068935,-6.69455443731671e-06,0.9908806587532996,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.03,1,CP-W_TEST_01_Q08-W-30MM-POS-PCL,CP-W_TEST_01_Q08-S-30MM-POS-PCL,0.0007253348995770448,0.0007272692200494881,-1.9343204724432727e-06,0.9973402965241515,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.05,-1,CP-W_TEST_01_Q08-W-50MM-NEG-PCL,CP-W_TEST_01_Q08-S-50MM-NEG-PCL,0.0007271765323817826,0.0007273859207000893,-2.093883183066931e-07,0.9997121358657792,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q08,pcl,0.05,1,CP-W_TEST_01_Q08-W-50MM-POS-PCL,CP-W_TEST_01_Q08-S-50MM-POS-PCL,0.0007295768614037159,0.0007272101072235681,2.3667541801478684e-06,1.0032545672242978,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.01,-1,CP-W_TEST_01_Q09-W-10MM-NEG-O3D,CP-W_TEST_01_Q09-S-10MM-NEG-O3D,0.000821910894436693,0.0008210628126564464,8.480817802466534e-07,1.001032907308885,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.01,1,CP-W_TEST_01_Q09-W-10MM-POS-O3D,CP-W_TEST_01_Q09-S-10MM-POS-O3D,0.0008210628104019061,0.0008219108945583703,-8.480841564642572e-07,0.9989681555968182,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.03,-1,CP-W_TEST_01_Q09-W-30MM-NEG-O3D,CP-W_TEST_01_Q09-S-30MM-NEG-O3D,0.0008219108944361712,0.0007833148055991537,3.85960888370175e-05,1.0492727681911942,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.03,1,CP-W_TEST_01_Q09-W-30MM-POS-O3D,CP-W_TEST_01_Q09-S-30MM-POS-O3D,0.0008210628104367653,0.0008211013654806008,-3.855504383549341e-08,0.9999530447208391,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.05,-1,CP-W_TEST_01_Q09-W-50MM-NEG-O3D,CP-W_TEST_01_Q09-S-50MM-NEG-O3D,0.0008219108944353086,0.0008219108944358018,-4.93203568263656e-16,0.9999999999993999,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,open3d,0.05,1,CP-W_TEST_01_Q09-W-50MM-POS-O3D,CP-W_TEST_01_Q09-S-50MM-POS-O3D,0.0008041837807295871,0.0008219108944358613,-1.7727113706274256e-05,0.9784318302308893,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.01,-1,CP-W_TEST_01_Q09-W-10MM-NEG-PCL,CP-W_TEST_01_Q09-S-10MM-NEG-PCL,0.0007688444583366401,0.0006972443516734074,7.160010666323272e-05,1.1026901207466082,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.01,1,CP-W_TEST_01_Q09-W-10MM-POS-PCL,CP-W_TEST_01_Q09-S-10MM-POS-PCL,0.0007389770173390925,0.0007439599373891495,-4.9829200500569205e-06,0.9933021661521937,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.03,-1,CP-W_TEST_01_Q09-W-30MM-NEG-PCL,CP-W_TEST_01_Q09-S-30MM-NEG-PCL,0.0007687029619440751,0.0007390691274123967,2.96338345316784e-05,1.0400961607413253,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.03,1,CP-W_TEST_01_Q09-W-30MM-POS-PCL,CP-W_TEST_01_Q09-S-30MM-POS-PCL,0.0007388944899831946,0.0007684947515303538,-2.9600261547159216e-05,0.9614828058510299,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.05,-1,CP-W_TEST_01_Q09-W-50MM-NEG-PCL,CP-W_TEST_01_Q09-S-50MM-NEG-PCL,0.0007736021767715722,0.0007440267012491237,2.9575475522448458e-05,1.0397505566302865,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q09,pcl,0.05,1,CP-W_TEST_01_Q09-W-50MM-POS-PCL,CP-W_TEST_01_Q09-S-50MM-POS-PCL,0.0007389886713388622,0.0007685764685166536,-2.9587797177791416e-05,0.9615031185707577,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.01,-1,CP-W_TEST_01_Q10-W-10MM-NEG-O3D,CP-W_TEST_01_Q10-S-10MM-NEG-O3D,0.0005681529664483346,0.0005720942728380543,-3.941306389719729e-06,0.9931107396510584,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.01,1,CP-W_TEST_01_Q10-W-10MM-POS-O3D,CP-W_TEST_01_Q10-S-10MM-POS-O3D,0.0005800620197026658,0.0005623362848224371,1.772573488022873e-05,1.0315215918990996,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.03,-1,CP-W_TEST_01_Q10-W-30MM-NEG-O3D,CP-W_TEST_01_Q10-S-30MM-NEG-O3D,0.0005718346476314418,0.0005448051405607463,2.7029507070695465e-05,1.0496131645213096,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.03,1,CP-W_TEST_01_Q10-W-30MM-POS-O3D,CP-W_TEST_01_Q10-S-30MM-POS-O3D,0.0005751078768717059,0.0005623362849215055,1.2771591950200408e-05,1.022711662563235,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.05,-1,CP-W_TEST_01_Q10-W-50MM-NEG-O3D,CP-W_TEST_01_Q10-S-50MM-NEG-O3D,0.0005718382366194322,0.0005720943407115049,-2.5610409207265424e-07,0.9995523394065494,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,open3d,0.05,1,CP-W_TEST_01_Q10-W-50MM-POS-O3D,CP-W_TEST_01_Q10-S-50MM-POS-O3D,0.0005720942878317011,0.0005607428777437922,1.1351410087908883e-05,1.020243520762283,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,pcl,0.01,-1,CP-W_TEST_01_Q10-W-10MM-NEG-PCL,CP-W_TEST_01_Q10-S-10MM-NEG-PCL,0.0006357175680042497,0.0006440700772875521,-8.35250928330237e-06,0.9870316762447989,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,pcl,0.01,1,CP-W_TEST_01_Q10-W-10MM-POS-PCL,CP-W_TEST_01_Q10-S-10MM-POS-PCL,0.0006493440053780338,0.0006481673854571761,1.1766199208576794e-06,1.0018153025703813,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
W_TEST_01,Weak,W_TEST_01_Q10,pcl,0.03,-1,CP-W_TEST_01_Q10-W-30MM-NEG-PCL,CP-W_TEST_01_Q10-S-30MM-NEG-PCL,0.0006485544485603888,0.0006459814742058957,2.5729743544930864e-06,1.0039830466619124,true,true,true,true,false,false,true,true,ASSUMED_METERS_FROM_SCALE
