execution_index,run_id,scene_id,scene_class,snapshot_id,backend,direction_class,direction_source,direction_vector_x,direction_vector_y,direction_vector_z,perturbation_sign,perturbation_magnitude_m,perturbation_vector_x_m,perturbation_vector_y_m,perturbation_vector_z_m,Delta_T,T_star,T_initial
363,CP-W_TEST_01_Q06-W-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.01,-0.009999212363461232,-2.5092462967960894e-05,0.0001229734878185281,"[[1.0,0.0,0.0,-0.009999212363461232],[0.0,1.0,0.0,-2.5092462967960894e-05],[0.0,0.0,1.0,0.0001229734878185281],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009999212363461232],[0.0,1.0,0.0,-2.5092462967960894e-05],[0.0,0.0,1.0,0.0001229734878185281],[0.0,0.0,0.0,1.0]]"
364,CP-W_TEST_01_Q06-W-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.01,-0.009999212363461232,-2.5092462967960894e-05,0.0001229734878185281,"[[1.0,0.0,0.0,-0.009999212363461232],[0.0,1.0,0.0,-2.5092462967960894e-05],[0.0,0.0,1.0,0.0001229734878185281],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009999212363461232],[0.0,1.0,0.0,-2.5092462967960894e-05],[0.0,0.0,1.0,0.0001229734878185281],[0.0,0.0,0.0,1.0]]"
365,CP-W_TEST_01_Q06-W-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,1,0.03,0.029997637090383694,7.527738890388267e-05,-0.0003689204634555843,"[[1.0,0.0,0.0,0.029997637090383694],[0.0,1.0,0.0,7.527738890388267e-05],[0.0,0.0,1.0,-0.0003689204634555843],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029997637090383694],[0.0,1.0,0.0,7.527738890388267e-05],[0.0,0.0,1.0,-0.0003689204634555843],[0.0,0.0,0.0,1.0]]"
366,CP-W_TEST_01_Q06-W-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,1,0.03,0.029997637090383694,7.527738890388267e-05,-0.0003689204634555843,"[[1.0,0.0,0.0,0.029997637090383694],[0.0,1.0,0.0,7.527738890388267e-05],[0.0,0.0,1.0,-0.0003689204634555843],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029997637090383694],[0.0,1.0,0.0,7.527738890388267e-05],[0.0,0.0,1.0,-0.0003689204634555843],[0.0,0.0,0.0,1.0]]"
367,CP-W_TEST_01_Q06-W-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.03,-0.029997637090383694,-7.527738890388267e-05,0.0003689204634555843,"[[1.0,0.0,0.0,-0.029997637090383694],[0.0,1.0,0.0,-7.527738890388267e-05],[0.0,0.0,1.0,0.0003689204634555843],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029997637090383694],[0.0,1.0,0.0,-7.527738890388267e-05],[0.0,0.0,1.0,0.0003689204634555843],[0.0,0.0,0.0,1.0]]"
368,CP-W_TEST_01_Q06-W-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.03,-0.029997637090383694,-7.527738890388267e-05,0.0003689204634555843,"[[1.0,0.0,0.0,-0.029997637090383694],[0.0,1.0,0.0,-7.527738890388267e-05],[0.0,0.0,1.0,0.0003689204634555843],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029997637090383694],[0.0,1.0,0.0,-7.527738890388267e-05],[0.0,0.0,1.0,0.0003689204634555843],[0.0,0.0,0.0,1.0]]"
369,CP-W_TEST_01_Q06-W-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,1,0.05,0.04999606181730616,0.00012546231483980447,-0.0006148674390926406,"[[1.0,0.0,0.0,0.04999606181730616],[0.0,1.0,0.0,0.00012546231483980447],[0.0,0.0,1.0,-0.0006148674390926406],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04999606181730616],[0.0,1.0,0.0,0.00012546231483980447],[0.0,0.0,1.0,-0.0006148674390926406],[0.0,0.0,0.0,1.0]]"
370,CP-W_TEST_01_Q06-W-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,1,0.05,0.04999606181730616,0.00012546231483980447,-0.0006148674390926406,"[[1.0,0.0,0.0,0.04999606181730616],[0.0,1.0,0.0,0.00012546231483980447],[0.0,0.0,1.0,-0.0006148674390926406],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.04999606181730616],[0.0,1.0,0.0,0.00012546231483980447],[0.0,0.0,1.0,-0.0006148674390926406],[0.0,0.0,0.0,1.0]]"
371,CP-W_TEST_01_Q06-W-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.05,-0.04999606181730616,-0.00012546231483980447,0.0006148674390926406,"[[1.0,0.0,0.0,-0.04999606181730616],[0.0,1.0,0.0,-0.00012546231483980447],[0.0,0.0,1.0,0.0006148674390926406],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04999606181730616],[0.0,1.0,0.0,-0.00012546231483980447],[0.0,0.0,1.0,0.0006148674390926406],[0.0,0.0,0.0,1.0]]"
372,CP-W_TEST_01_Q06-W-50MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,weak,lambda_min,0.9999212363461232,0.002509246296796089,-0.012297348781852811,-1,0.05,-0.04999606181730616,-0.00012546231483980447,0.0006148674390926406,"[[1.0,0.0,0.0,-0.04999606181730616],[0.0,1.0,0.0,-0.00012546231483980447],[0.0,0.0,1.0,0.0006148674390926406],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.04999606181730616],[0.0,1.0,0.0,-0.00012546231483980447],[0.0,0.0,1.0,0.0006148674390926406],[0.0,0.0,0.0,1.0]]"
373,CP-W_TEST_01_Q06-S-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.01,-2.887334392087367e-05,0.009995206320699198,-0.00030824817382372414,"[[1.0,0.0,0.0,-2.887334392087367e-05],[0.0,1.0,0.0,0.009995206320699198],[0.0,0.0,1.0,-0.00030824817382372414],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-2.887334392087367e-05],[0.0,1.0,0.0,0.009995206320699198],[0.0,0.0,1.0,-0.00030824817382372414],[0.0,0.0,0.0,1.0]]"
374,CP-W_TEST_01_Q06-S-10MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.01,-2.887334392087367e-05,0.009995206320699198,-0.00030824817382372414,"[[1.0,0.0,0.0,-2.887334392087367e-05],[0.0,1.0,0.0,0.009995206320699198],[0.0,0.0,1.0,-0.00030824817382372414],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-2.887334392087367e-05],[0.0,1.0,0.0,0.009995206320699198],[0.0,0.0,1.0,-0.00030824817382372414],[0.0,0.0,0.0,1.0]]"
375,CP-W_TEST_01_Q06-S-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.01,2.887334392087367e-05,-0.009995206320699198,0.00030824817382372414,"[[1.0,0.0,0.0,2.887334392087367e-05],[0.0,1.0,0.0,-0.009995206320699198],[0.0,0.0,1.0,0.00030824817382372414],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,2.887334392087367e-05],[0.0,1.0,0.0,-0.009995206320699198],[0.0,0.0,1.0,0.00030824817382372414],[0.0,0.0,0.0,1.0]]"
376,CP-W_TEST_01_Q06-S-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.01,2.887334392087367e-05,-0.009995206320699198,0.00030824817382372414,"[[1.0,0.0,0.0,2.887334392087367e-05],[0.0,1.0,0.0,-0.009995206320699198],[0.0,0.0,1.0,0.00030824817382372414],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,2.887334392087367e-05],[0.0,1.0,0.0,-0.009995206320699198],[0.0,0.0,1.0,0.00030824817382372414],[0.0,0.0,0.0,1.0]]"
377,CP-W_TEST_01_Q06-S-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.03,-8.662003176262101e-05,0.029985618962097595,-0.0009247445214711725,"[[1.0,0.0,0.0,-8.662003176262101e-05],[0.0,1.0,0.0,0.029985618962097595],[0.0,0.0,1.0,-0.0009247445214711725],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-8.662003176262101e-05],[0.0,1.0,0.0,0.029985618962097595],[0.0,0.0,1.0,-0.0009247445214711725],[0.0,0.0,0.0,1.0]]"
378,CP-W_TEST_01_Q06-S-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.03,-8.662003176262101e-05,0.029985618962097595,-0.0009247445214711725,"[[1.0,0.0,0.0,-8.662003176262101e-05],[0.0,1.0,0.0,0.029985618962097595],[0.0,0.0,1.0,-0.0009247445214711725],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-8.662003176262101e-05],[0.0,1.0,0.0,0.029985618962097595],[0.0,0.0,1.0,-0.0009247445214711725],[0.0,0.0,0.0,1.0]]"
379,CP-W_TEST_01_Q06-S-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.03,8.662003176262101e-05,-0.029985618962097595,0.0009247445214711725,"[[1.0,0.0,0.0,8.662003176262101e-05],[0.0,1.0,0.0,-0.029985618962097595],[0.0,0.0,1.0,0.0009247445214711725],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,8.662003176262101e-05],[0.0,1.0,0.0,-0.029985618962097595],[0.0,0.0,1.0,0.0009247445214711725],[0.0,0.0,0.0,1.0]]"
380,CP-W_TEST_01_Q06-S-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.03,8.662003176262101e-05,-0.029985618962097595,0.0009247445214711725,"[[1.0,0.0,0.0,8.662003176262101e-05],[0.0,1.0,0.0,-0.029985618962097595],[0.0,0.0,1.0,0.0009247445214711725],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,8.662003176262101e-05],[0.0,1.0,0.0,-0.029985618962097595],[0.0,0.0,1.0,0.0009247445214711725],[0.0,0.0,0.0,1.0]]"
381,CP-W_TEST_01_Q06-S-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.05,-0.00014436671960436836,0.04997603160349599,-0.001541240869118621,"[[1.0,0.0,0.0,-0.00014436671960436836],[0.0,1.0,0.0,0.04997603160349599],[0.0,0.0,1.0,-0.001541240869118621],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00014436671960436836],[0.0,1.0,0.0,0.04997603160349599],[0.0,0.0,1.0,-0.001541240869118621],[0.0,0.0,0.0,1.0]]"
382,CP-W_TEST_01_Q06-S-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,1,0.05,-0.00014436671960436836,0.04997603160349599,-0.001541240869118621,"[[1.0,0.0,0.0,-0.00014436671960436836],[0.0,1.0,0.0,0.04997603160349599],[0.0,0.0,1.0,-0.001541240869118621],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.00014436671960436836],[0.0,1.0,0.0,0.04997603160349599],[0.0,0.0,1.0,-0.001541240869118621],[0.0,0.0,0.0,1.0]]"
383,CP-W_TEST_01_Q06-S-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q06,open3d,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.05,0.00014436671960436836,-0.04997603160349599,0.001541240869118621,"[[1.0,0.0,0.0,0.00014436671960436836],[0.0,1.0,0.0,-0.04997603160349599],[0.0,0.0,1.0,0.001541240869118621],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00014436671960436836],[0.0,1.0,0.0,-0.04997603160349599],[0.0,0.0,1.0,0.001541240869118621],[0.0,0.0,0.0,1.0]]"
384,CP-W_TEST_01_Q06-S-50MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q06,pcl,strong,lambda_max,-0.002887334392087367,0.9995206320699198,-0.030824817382372416,-1,0.05,0.00014436671960436836,-0.04997603160349599,0.001541240869118621,"[[1.0,0.0,0.0,0.00014436671960436836],[0.0,1.0,0.0,-0.04997603160349599],[0.0,0.0,1.0,0.001541240869118621],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.00014436671960436836],[0.0,1.0,0.0,-0.04997603160349599],[0.0,0.0,1.0,0.001541240869118621],[0.0,0.0,0.0,1.0]]"
385,CP-W_TEST_01_Q07-W-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.01,0.009998660890291479,4.5680583852877974e-05,-0.00015714224516175264,"[[1.0,0.0,0.0,0.009998660890291479],[0.0,1.0,0.0,4.5680583852877974e-05],[0.0,0.0,1.0,-0.00015714224516175264],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009998660890291479],[0.0,1.0,0.0,4.5680583852877974e-05],[0.0,0.0,1.0,-0.00015714224516175264],[0.0,0.0,0.0,1.0]]"
386,CP-W_TEST_01_Q07-W-10MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.01,0.009998660890291479,4.5680583852877974e-05,-0.00015714224516175264,"[[1.0,0.0,0.0,0.009998660890291479],[0.0,1.0,0.0,4.5680583852877974e-05],[0.0,0.0,1.0,-0.00015714224516175264],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.009998660890291479],[0.0,1.0,0.0,4.5680583852877974e-05],[0.0,0.0,1.0,-0.00015714224516175264],[0.0,0.0,0.0,1.0]]"
387,CP-W_TEST_01_Q07-W-10MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.01,-0.009998660890291479,-4.5680583852877974e-05,0.00015714224516175264,"[[1.0,0.0,0.0,-0.009998660890291479],[0.0,1.0,0.0,-4.5680583852877974e-05],[0.0,0.0,1.0,0.00015714224516175264],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009998660890291479],[0.0,1.0,0.0,-4.5680583852877974e-05],[0.0,0.0,1.0,0.00015714224516175264],[0.0,0.0,0.0,1.0]]"
388,CP-W_TEST_01_Q07-W-10MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.01,-0.009998660890291479,-4.5680583852877974e-05,0.00015714224516175264,"[[1.0,0.0,0.0,-0.009998660890291479],[0.0,1.0,0.0,-4.5680583852877974e-05],[0.0,0.0,1.0,0.00015714224516175264],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.009998660890291479],[0.0,1.0,0.0,-4.5680583852877974e-05],[0.0,0.0,1.0,0.00015714224516175264],[0.0,0.0,0.0,1.0]]"
389,CP-W_TEST_01_Q07-W-30MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.03,0.029995982670874433,0.00013704175155863392,-0.0004714267354852579,"[[1.0,0.0,0.0,0.029995982670874433],[0.0,1.0,0.0,0.00013704175155863392],[0.0,0.0,1.0,-0.0004714267354852579],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029995982670874433],[0.0,1.0,0.0,0.00013704175155863392],[0.0,0.0,1.0,-0.0004714267354852579],[0.0,0.0,0.0,1.0]]"
390,CP-W_TEST_01_Q07-W-30MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.03,0.029995982670874433,0.00013704175155863392,-0.0004714267354852579,"[[1.0,0.0,0.0,0.029995982670874433],[0.0,1.0,0.0,0.00013704175155863392],[0.0,0.0,1.0,-0.0004714267354852579],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.029995982670874433],[0.0,1.0,0.0,0.00013704175155863392],[0.0,0.0,1.0,-0.0004714267354852579],[0.0,0.0,0.0,1.0]]"
391,CP-W_TEST_01_Q07-W-30MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.03,-0.029995982670874433,-0.00013704175155863392,0.0004714267354852579,"[[1.0,0.0,0.0,-0.029995982670874433],[0.0,1.0,0.0,-0.00013704175155863392],[0.0,0.0,1.0,0.0004714267354852579],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029995982670874433],[0.0,1.0,0.0,-0.00013704175155863392],[0.0,0.0,1.0,0.0004714267354852579],[0.0,0.0,0.0,1.0]]"
392,CP-W_TEST_01_Q07-W-30MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.03,-0.029995982670874433,-0.00013704175155863392,0.0004714267354852579,"[[1.0,0.0,0.0,-0.029995982670874433],[0.0,1.0,0.0,-0.00013704175155863392],[0.0,0.0,1.0,0.0004714267354852579],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.029995982670874433],[0.0,1.0,0.0,-0.00013704175155863392],[0.0,0.0,1.0,0.0004714267354852579],[0.0,0.0,0.0,1.0]]"
393,CP-W_TEST_01_Q07-W-50MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.05,0.049993304451457395,0.00022840291926438987,-0.0007857112258087633,"[[1.0,0.0,0.0,0.049993304451457395],[0.0,1.0,0.0,0.00022840291926438987],[0.0,0.0,1.0,-0.0007857112258087633],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049993304451457395],[0.0,1.0,0.0,0.00022840291926438987],[0.0,0.0,1.0,-0.0007857112258087633],[0.0,0.0,0.0,1.0]]"
394,CP-W_TEST_01_Q07-W-50MM-POS-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,1,0.05,0.049993304451457395,0.00022840291926438987,-0.0007857112258087633,"[[1.0,0.0,0.0,0.049993304451457395],[0.0,1.0,0.0,0.00022840291926438987],[0.0,0.0,1.0,-0.0007857112258087633],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.049993304451457395],[0.0,1.0,0.0,0.00022840291926438987],[0.0,0.0,1.0,-0.0007857112258087633],[0.0,0.0,0.0,1.0]]"
395,CP-W_TEST_01_Q07-W-50MM-NEG-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.05,-0.049993304451457395,-0.00022840291926438987,0.0007857112258087633,"[[1.0,0.0,0.0,-0.049993304451457395],[0.0,1.0,0.0,-0.00022840291926438987],[0.0,0.0,1.0,0.0007857112258087633],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049993304451457395],[0.0,1.0,0.0,-0.00022840291926438987],[0.0,0.0,1.0,0.0007857112258087633],[0.0,0.0,0.0,1.0]]"
396,CP-W_TEST_01_Q07-W-50MM-NEG-PCL,W_TEST_01,Weak,W_TEST_01_Q07,pcl,weak,lambda_min,0.9998660890291479,0.004568058385287797,-0.015714224516175265,-1,0.05,-0.049993304451457395,-0.00022840291926438987,0.0007857112258087633,"[[1.0,0.0,0.0,-0.049993304451457395],[0.0,1.0,0.0,-0.00022840291926438987],[0.0,0.0,1.0,0.0007857112258087633],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-0.049993304451457395],[0.0,1.0,0.0,-0.00022840291926438987],[0.0,0.0,1.0,0.0007857112258087633],[0.0,0.0,0.0,1.0]]"
397,CP-W_TEST_01_Q07-S-10MM-POS-O3D,W_TEST_01,Weak,W_TEST_01_Q07,open3d,strong,lambda_max,-0.005093991720064798,0.9994226124239631,-0.03359305023389181,1,0.01,-5.093991720064798e-05,0.009994226124239631,-0.0003359305023389181,"[[1.0,0.0,0.0,-5.093991720064798e-05],[0.0,1.0,0.0,0.009994226124239631],[0.0,0.0,1.0,-0.0003359305023389181],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,0.0],[0.0,1.0,0.0,0.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]","[[1.0,0.0,0.0,-5.093991720064798e-05],[0.0,1.0,0.0,0.009994226124239631],[0.0,0.0,1.0,-0.0003359305023389181],[0.0,0.0,0.0,1.0]]"
