scene_id,semantic_scene,scene_type,role,bag_path,bag_sha256,message_type,frame_ids,point_fields,frame_index,timestamp,bag_timestamp,inter_frame_interval_seconds,point_count,finite_point_count,nonfinite_point_count,x_min,x_max,y_min,y_max,z_min,z_max,range_min,range_median,range_q95,range_max,point_timestamp_field,point_timestamp_unit_inference,point_timestamp_raw_min,point_timestamp_raw_max,point_timestamp_span_seconds,point_timestamp_nondecreasing,point_timestamp_usable,frame_rate_anomaly,point_count_drop,MID360_TWO_SCENE_PILOT,INDEPENDENT_MAP_QUERY_ACQUISITION,INDEPENDENT_ACQUISITION,SAME_BAG_MAP_QUERY,FORMAL_MEASUREMENT_RESULT,PILOT_NONFORMAL_DO_NOT_CITE,PILOT_ONLY,FORMAL_REAL_DATA,MEASUREMENT_EVIDENCE
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",0,1787056321.6430824,1787056321.7451997,,20064,20064,0,-16.447999954223633,20.54400062561035,-15.227999687194824,17.083999633789062,-1.4819999933242798,6.9770002365112305,0.0,3.006064042730779,7.510585858183657,24.19037824143678,timestamp,nanoseconds_absolute,1.7870563216430825e+18,1.7870563217434017e+18,0.10031923200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",1,1787056321.74382,1787056321.8450215,0.1007375717163086,19968,19968,0,-16.29199981689453,21.011999130249023,-12.744000434875488,16.35700035095215,-1.5360000133514404,6.304999828338623,0.0,3.0031702060541052,9.05215959140241,24.62217487688372,timestamp,nanoseconds_absolute,1.78705632174382e+18,1.7870563218434358e+18,0.099615744,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",2,1787056321.8431766,1787056321.9444716,0.09935665130615234,19968,19968,0,-16.28700065612793,21.05900001525879,-13.137999534606934,13.539999961853027,-1.7410000562667847,5.749000072479248,0.0,3.0020824537837836,8.405105692107258,24.74768872080418,timestamp,nanoseconds_absolute,1.7870563218431767e+18,1.7870563219433743e+18,0.10019763200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",3,1787056321.9430828,1787056322.044612,0.09990620613098145,19968,19968,0,-15.133999824523926,20.371000289916992,-14.904000282287598,21.743999481201172,-1.5839999914169312,7.488999843597412,0.0,3.023909396551735,7.526043368253524,27.185164367084727,timestamp,nanoseconds_absolute,1.7870563219430828e+18,1.7870563220433556e+18,0.100272896,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",4,1787056322.0430803,1787056322.1449804,0.09999752044677734,20064,20064,0,-16.48900032043457,31.444000244140625,-13.32800006866455,15.095000267028809,-2.0399999618530273,7.125999927520752,0.0,3.0187659463496725,8.589750391211343,33.42055479961725,timestamp,nanoseconds_absolute,1.7870563220430804e+18,1.787056322143726e+18,0.10064563200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",5,1787056322.1432717,1787056322.2448075,0.10019135475158691,19968,19968,0,-16.316999435424805,21.06999969482422,-14.873000144958496,16.832000732421875,-1.7899999618530273,7.294000148773193,0.0,3.020515235338764,9.21957906096203,26.302158141782403,timestamp,nanoseconds_absolute,1.7870563221432717e+18,1.7870563222433178e+18,0.10004608000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",6,1787056322.2431066,1787056322.3446224,0.09983491897583008,20064,20064,0,-16.256000518798828,31.548999786376953,-12.835000038146973,17.118000030517578,-1.6480000019073486,7.078999996185303,0.0,3.024387087206958,7.890905694296723,33.552494105550984,timestamp,nanoseconds_absolute,1.7870563222431066e+18,1.7870563223434427e+18,0.10033612800000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",7,1787056322.343815,1787056322.445078,0.1007084846496582,19968,19968,0,-16.375999450683594,31.770000457763672,-12.782999992370605,15.79699993133545,-1.6759999990463257,6.980000019073486,0.0,3.0273601144932822,7.487726523146611,33.77851781901445,timestamp,nanoseconds_absolute,1.7870563223438152e+18,1.787056322443308e+18,0.099492864,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",8,1787056322.4437912,1787056322.5466628,0.0999760627746582,19968,19968,0,-16.2810001373291,20.983999252319336,-15.019000053405762,16.90999984741211,-1.5269999504089355,7.368000030517578,0.0,3.033643221091306,9.372056656121519,26.27568959576401,timestamp,nanoseconds_absolute,1.787056322443791e+18,1.7870563225433155e+18,0.09952435200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",9,1787056322.5440166,1787056322.6451933,0.10022544860839844,20064,20064,0,-16.291000366210938,21.374000549316406,-13.03499984741211,16.23900032043457,-1.7109999656677246,6.640999794006348,0.0,3.0154388965150476,8.625504291203091,25.093557766620634,timestamp,nanoseconds_absolute,1.7870563225440166e+18,1.78705632264346e+18,0.099443456,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",10,1787056322.6437197,1787056322.7447758,0.09970307350158691,19968,19968,0,-16.402999877929688,31.77400016784668,-10.723999977111816,16.989999771118164,-1.8550000190734863,7.185999870300293,0.0,3.0187717853879965,7.542444164991588,33.77430390996454,timestamp,nanoseconds_absolute,1.7870563226437197e+18,1.7870563227434217e+18,0.099702016,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",11,1787056322.743175,1787056322.8442457,0.09945535659790039,19968,19968,0,-16.382999420166016,31.510000228881836,-15.559000015258789,15.090999603271484,-1.5269999504089355,6.943999767303467,0.0,3.0260600249118927,8.87746761667681,33.42009790264517,timestamp,nanoseconds_absolute,1.787056322743175e+18,1.7870563228433633e+18,0.100188416,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",12,1787056322.8430622,1787056322.944219,0.09988713264465332,19968,19968,0,-16.358999252319336,20.381999969482422,-15.553999900817871,17.033000946044922,-1.4600000381469727,7.492000102996826,0.0,3.009694728584468,9.045720115216119,26.399171511338718,timestamp,nanoseconds_absolute,1.7870563228430623e+18,1.7870563229433272e+18,0.10026496,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",13,1787056322.9430811,1787056323.0446813,0.10001897811889648,20064,20064,0,-16.277000427246094,21.589000701904297,-15.477999687194824,16.299999237060547,-1.8029999732971191,7.130000114440918,0.0,3.0104753095197765,7.588616242852213,26.507533757735402,timestamp,nanoseconds_absolute,1.7870563229430812e+18,1.7870563230434212e+18,0.100339968,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",14,1787056323.04319,1787056323.144604,0.10010886192321777,19968,19968,0,-16.413000106811523,30.791000366210938,-14.395999908447266,21.14299964904785,-2.1070001125335693,7.00600004196167,0.0,3.026246704869034,7.860648457549783,32.672209736620324,timestamp,nanoseconds_absolute,1.78705632304319e+18,1.7870563231434104e+18,0.100220416,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",15,1787056323.1431527,1787056323.244617,0.09996271133422852,20064,20064,0,-16.259000778198242,21.204999923706055,-15.432999610900879,15.303999900817871,-1.7120000123977661,6.126999855041504,0.0,3.0180562063093435,9.363522070092623,24.861787758656618,timestamp,nanoseconds_absolute,1.7870563231431526e+18,1.7870563232434796e+18,0.100326912,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",16,1787056323.243729,1787056323.3447988,0.10057640075683594,19968,19968,0,-15.256999969482422,31.572999954223633,-12.875,15.128000259399414,-1.7170000076293945,6.650000095367432,0.0,3.038248813692668,8.204604814943972,33.590293965769376,timestamp,nanoseconds_absolute,1.7870563232437292e+18,1.7870563233434327e+18,0.099703552,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",17,1787056323.3431797,1787056323.4441915,0.09945058822631836,19968,19968,0,-16.37700080871582,31.402999877929688,-12.769000053405762,15.418000221252441,-1.6480000019073486,7.03000020980835,0.0,3.0174130956301903,7.537591309666819,33.41598881351444,timestamp,nanoseconds_absolute,1.7870563233431798e+18,1.7870563234433887e+18,0.100208896,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",18,1787056323.443122,1787056323.544333,0.09994220733642578,19968,19968,0,-16.290000915527344,20.961999893188477,-13.222999572753906,21.628999710083008,-1.6959999799728394,7.170000076293945,0.0,3.0275887369557166,9.173558453239602,27.047723410518067,timestamp,nanoseconds_absolute,1.787056323443122e+18,1.7870563235434317e+18,0.10030976000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",19,1787056323.5431542,1787056323.6443212,0.10003232955932617,19968,19968,0,-16.246000289916992,21.02899932861328,-14.98799991607666,14.987000465393066,-1.5520000457763672,6.689000129699707,0.0,3.0183270095923898,8.76827386334682,24.7385022386444,timestamp,nanoseconds_absolute,1.7870563235431542e+18,1.7870563236432622e+18,0.100108032,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",20,1787056323.6430633,1787056323.7448194,0.09990906715393066,20064,20064,0,-16.386999130249023,21.572999954223633,-15.442999839782715,21.18400001525879,-1.8229999542236328,7.118000030517578,0.0,3.0012104065987417,7.521498744404993,26.21031853530529,timestamp,nanoseconds_absolute,1.7870563236430633e+18,1.7870563237433126e+18,0.100249344,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",21,1787056323.743068,1787056323.8454444,0.10000467300415039,20064,20064,0,-16.41900062561035,30.74799919128418,-14.843000411987305,16.86400032043457,-1.5329999923706055,7.263999938964844,0.0,3.0011597402420094,7.884064686379038,32.672376970592126,timestamp,nanoseconds_absolute,1.787056323743068e+18,1.7870563238435502e+18,0.10048230400000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",22,1787056323.8436902,1787056323.9447215,0.10062217712402344,19968,19968,0,-16.263999938964844,24.757999420166016,-13.039999961853027,14.961000442504883,-1.8550000190734863,6.335000038146973,0.0,3.0071049798371865,9.067419955987832,28.244910754052306,timestamp,nanoseconds_absolute,1.7870563238436902e+18,1.7870563239434104e+18,0.09972019200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",23,1787056323.9431794,1787056324.0441248,0.09948921203613281,19968,19968,0,-16.26300048828125,21.104999542236328,-12.720000267028809,17.115999221801758,-1.718000054359436,7.178999900817871,0.0,3.0229835713240667,7.901530101034058,26.3518834365341,timestamp,nanoseconds_absolute,1.7870563239431793e+18,1.787056324043384e+18,0.10020480000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",24,1787056324.0431306,1787056324.1445727,0.09995126724243164,19968,19968,0,-16.514999389648438,31.913000106811523,-14.98799991607666,15.307000160217285,-1.4910000562667847,6.573999881744385,0.0,3.0101967914749057,7.609269944688649,33.92698351360234,timestamp,nanoseconds_absolute,1.7870563240431306e+18,1.7870563241434214e+18,0.100290816,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",25,1787056324.1431887,1787056324.244791,0.10005807876586914,20064,20064,0,-16.30500030517578,21.097999572753906,-12.977999687194824,16.32900047302246,-1.6920000314712524,7.063000202178955,0.0,3.008982926069253,8.32329886362683,24.82774508406375,timestamp,nanoseconds_absolute,1.7870563241431887e+18,1.78705632424351e+18,0.10032128000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",26,1787056324.2431142,1787056324.347338,0.09992551803588867,19968,19968,0,-16.277000427246094,21.097999572753906,-15.359000205993652,16.3799991607666,-1.6699999570846558,6.4730000495910645,0.0,3.0117270779339282,7.849512927245543,25.283624788011398,timestamp,nanoseconds_absolute,1.7870563242431142e+18,1.7870563243433546e+18,0.100240384,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",27,1787056324.3443825,1787056324.4446049,0.10126829147338867,19968,19968,0,-16.458999633789062,30.892000198364258,-14.85099983215332,16.926000595092773,-1.6790000200271606,7.329999923706055,0.0,3.0127558623907618,7.749313863891765,32.76695713726536,timestamp,nanoseconds_absolute,1.7870563243443825e+18,1.7870563244434762e+18,0.09909376,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",28,1787056324.4431615,1787056324.5446675,0.09877896308898926,20064,20064,0,-12.876999855041504,20.753000259399414,-12.805999755859375,14.88700008392334,-1.472000002861023,7.079999923706055,0.0,3.0211949814249692,8.802563581558772,25.499748633195495,timestamp,nanoseconds_absolute,1.7870563244431616e+18,1.7870563245434301e+18,0.100268544,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",29,1787056324.543191,1787056324.645579,0.10002946853637695,20064,20064,0,-16.44700050354004,24.94099998474121,-13.12600040435791,14.210000038146973,-1.6069999933242798,5.906000137329102,0.0,2.996612021732868,8.177799561254917,28.38805561211576,timestamp,nanoseconds_absolute,1.787056324543191e+18,1.787056324643462e+18,0.10027084800000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",30,1787056324.643848,1787056324.7446148,0.10065698623657227,19968,19968,0,-16.214000701904297,20.96299934387207,-12.880999565124512,16.285999298095703,-1.5770000219345093,6.585999965667725,0.0,3.005410309822524,7.63263987569814,24.611076043711094,timestamp,nanoseconds_absolute,1.787056324643848e+18,1.7870563247434537e+18,0.09960576,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",31,1787056324.7437258,1787056324.8445323,0.09987783432006836,19968,19968,0,-16.423999786376953,30.760000228881836,-12.906000137329102,21.176000595092773,-1.656999945640564,6.952000141143799,0.0,3.0058775232627566,7.937215716502287,32.67404964680627,timestamp,nanoseconds_absolute,1.7870563247437258e+18,1.7870563248434468e+18,0.09972096000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",32,1787056324.8431878,1787056324.944322,0.09946203231811523,19968,19968,0,-16.2810001373291,21.974000930786133,-14.97599983215332,15.151000022888184,-1.843999981880188,6.105999946594238,0.0,3.0054779840337496,8.712655740869094,25.73399393349085,timestamp,nanoseconds_absolute,1.7870563248431877e+18,1.7870563249433236e+18,0.10013593600000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",33,1787056324.9430926,1787056325.0447185,0.09990477561950684,20064,20064,0,-16.250999450683594,21.066999435424805,-15.520000457763672,14.180999755859375,-1.4470000267028809,6.581999778747559,0.0,3.0140892510287953,7.967755634264592,24.84419829051909,timestamp,nanoseconds_absolute,1.7870563249430925e+18,1.7870563250434737e+18,0.10038118400000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",34,1787056325.0437667,1787056325.1448674,0.10067415237426758,19968,19968,0,-16.30699920654297,30.941999435424805,-13.079999923706055,15.737000465393066,-1.8539999723434448,7.150000095367432,0.0,3.019058073387495,8.021285241855878,32.84030681915809,timestamp,nanoseconds_absolute,1.7870563250437668e+18,1.7870563251434086e+18,0.099641856,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",35,1787056325.1431606,1787056325.244919,0.09939384460449219,19968,19968,0,-12.894000053405762,30.882999420166016,-12.434000015258789,15.715999603271484,-1.878999948501587,7.005000114440918,0.0,3.0097003664226705,7.882700272524011,32.71356345317159,timestamp,nanoseconds_absolute,1.7870563251431606e+18,1.7870563252433748e+18,0.10021427200000001,false,true,false,false,true,true,true,false,false,true,true,false,false
R_TEST_01,LABORATORY,RICH_CANDIDATE,MAP,/home/lj/ZPRM/bag/mid360_20260818_203200_part1_20s.bag,ec998bc44cd7f6276548cbf7c11cffdfcb7a5a5601335cf2fdddd3c8da998c13,sensor_msgs/PointCloud2,"[""livox_frame""]","[""x"",""y"",""z"",""intensity"",""tag"",""line"",""timestamp""]",36,1787056325.2431026,1787056325.3444288,0.09994196891784668,19968,19968,0,-16.451000213623047,21.59600067138672,-15.50100040435791,15.375,-1.7999999523162842,6.172999858856201,0.0,3.010431858048342,8.602455963996736,25.681036534134684,timestamp,nanoseconds_absolute,1.7870563252431025e+18,1.787056325343375e+18,0.10027264000000001,false,true,false,false,true,true,true,false,false,true,true,false,false
