relative_path,local_path,url,source_class,size_bytes,sha256,contains_lidar_payload,status
official_repository/data/20220715-3/raw_prediction/nf-1-0-1-L_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-0-1-L_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-0-1-L_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,102876,a2f80c87e7d6caf00f00dce1ab19c30f65162354a38f8550b845fb4dd3bd8245,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-0-1-L_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-0-1-L_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-0-1-L_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,102645,9579493187a44c804cb0f345e261166c0d9f62521c2a37fb2e01dbf56a40c55c,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-L_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,101638,c22802bfed6df46a449d73254f01d87379821a50a87bc9e10f6ede72e58d8b5e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-L_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,101590,5885f743a5336624525a133d6a93d59dfcfaa9cf68519fbeeac3a659e339be6e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-L_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-L_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,101366,8dfed33cb0356ac407377af0ef198a830b6ae01a708110ec4b0552458492dcd9,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,191205,8a36f01440228cf6af9139f55e5c81c2b555c02cdeacdf984e133b39aea47803,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,190854,086ad6d3ca8739262e07c05f03fa94b3db6087fc1807680022b6b2ec02c802ce,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-2-0-SGP-100_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,190608,981a37aea7a0b8c335635178534ca9fda4e066a96bfcc6057d67c22109fed38a,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-L_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92390,2e3aafd5536e87b65988a2b099cf934e41e9d009cae34e1e65e454189f36d13e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-L_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92307,371082e3834eb2c2eac416d33d80d82870e71be55dfce48642ff360ad912d3b0,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-L_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-L_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92154,fc70f1d71b4c97f96abb681d1dd22e92570725a07ea4033cc1a0b1d8bd905ae2,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,173727,f27b08bf103de6502fb875a63627a52f9b417d3617b8ccfa698ddf3a92adbf9e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,173502,55b6fff0a4a0c0c75abdec8b73d35927a1c0e6a925a92a25bb3394f4c919611f,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-0-SGP-100_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,173207,291f0ed793171d68722881ed6976a46face873755be6a047bb5273d420624dce,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-L_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92390,2e3aafd5536e87b65988a2b099cf934e41e9d009cae34e1e65e454189f36d13e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-L_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92307,371082e3834eb2c2eac416d33d80d82870e71be55dfce48642ff360ad912d3b0,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-L_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-L_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,92154,fc70f1d71b4c97f96abb681d1dd22e92570725a07ea4033cc1a0b1d8bd905ae2,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,174034,736eb6f77cb31625e2b20265f93b7eb7ccda8570280adb9b24c7df5c9ff50966,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,173366,b61c264276026d8a5bfb4c9004970b2f35f2e24c824433b79a65acf89c2d5c49,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/raw_prediction/nf-1-6-1-SGP-1000_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,173123,cf169652b619ee5366142740ffc0e472076160b04573d55c42cd84ba160f1f9c,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/total_stations/GCP.txt,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/total_stations/GCP.txt,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/total_stations/GCP.txt,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,2018,2acdcc7b4987a1eef0a793e13b6976735295515f3c1e2abf478a442a5ddea83d,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/total_stations/Two_points.txt,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/total_stations/Two_points.txt,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/total_stations/Two_points.txt,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,868,835044917464a2ebe349211c34868d431e0619c73da1c735375b5d3c97c1eb59,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/total_stations/trimble1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/total_stations/trimble1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/total_stations/trimble1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,28046,c3ec669eb8de41a23f229913a7ad8fca530d8175700fffb7cffca2242bb1f0a8,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/total_stations/trimble2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/total_stations/trimble2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/total_stations/trimble2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,32998,c27247a530cdbd6e2f9ab3a30d0338fa7e62a0a935fddd8a8ae311d1e73916c7,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/total_stations/trimble3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/total_stations/trimble3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/total_stations/trimble3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,32202,42674b3c2b09cefd4d3bd9dc2f6f2092837b7f9358212fa220274d4698f10f21,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150725,fe112046d2400b84d9ba8006b1009bfabe90b227588761f9440179182721f781,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149781,033926c7d99c9da1dbe34e17b0f93037b4cdab56ab71342324fc81622f6ae1e1,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_0_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150470,3628804fe5b83500fc297b3b3844dd676bf11eed347a4450f7844f11e30ef2dc,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150645,a2ca06802de7e0779b2dcaede7f73dfc40b23fa33e78dcd7acaeeef69b742cd2,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149932,b87868dd4d53ca7dd0fc25e925ac4652c7b69ff1b19d3e01baed7975d51e0c28,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_0_1_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150535,cec4b3524a794470cefde225351e862426b827d59e55f02cad58deb9a551525b,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150667,99d579ac638654c467f4a6e5f589c4259414e1850324ef30d9206453a31b0a49,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149854,fc6ae8b0436e770e3b48c17236fe7bc11d0f346ced3fccf23fd9a2554c7e56f5,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_0_1_0_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150220,b0cc2ea8a561dd5d2257e6233acf81f0ce2a737cc35d9bda3a8e79f3565a82ce,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150576,d2b01dee9213c78a48bded9ca1faa369a3e8a7f127b23334cf824549fffb9616,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149907,e5a3793357a4f004c24231f77fce843872897e036c8f627619aeac12b900048f,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_0_1_0_0_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150495,634eeb7817bbc8ac91dc570c963355bc3fdab25148d03f9f42243b878707a5c1,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150692,84bf2badcb24b5997c316773b985d40fa7ae80507b9beaed2480ee6e6a4580f0,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149836,5816f33397b895f980e67fc441867a7445627a68b64d1ff5b9cd4010f46ee126,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_0_0_0_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150487,f9168e2d6a6fec354b0ff4d807043f9d85f64dd5892bc6c351c1b35b9276fd85,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150709,ea550624c2680dbf60d464adbc92534b1e66ea5e78e06cee3bac03ee5f2a49ac,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,149852,8cd58f17edf7c48b48243f25feb0e47df96614a3c16aa395c70d0b385cdada25,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/interpolation/MC_Fake_1_1_1_1_0_5_3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,150796,8e95c248c7ca91e9e9ba7102b049eca59dd8d028045530b161ff2054cb2cc3ad,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/raw_data/prism1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/raw_data/prism1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/raw_data/prism1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,21429,9874ef010ff1696d2720d660951a5187a54a4851f76fb0a3f93303509108885d,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/raw_data/prism2.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/raw_data/prism2.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/raw_data/prism2.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,23218,0edd6a239f96926b0a32353446e02bc5578429d724b0fdb0eb863912de6b8635,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/raw_data/prism3.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/raw_data/prism3.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/raw_data/prism3.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,23169,58126ffec9173f0f75a8965242cf2b1c21cda4ce7ce8ae49dc77000834f4718e,False,COMPLETE_SHA256_RECORDED
official_repository/data/20220715-3/uncertainty/raw_data/speed_prism1.csv,/home/lj/zero_perturbation_data/rts_gt_v1/official_repository/data/20220715-3/uncertainty/raw_data/speed_prism1.csv,https://github.com/norlab-ulaval/RTS_project/blob/449a299bcf8bc11766718db4ed4aea4a489c7c46/data/20220715-3/uncertainty/raw_data/speed_prism1.csv,OFFICIAL_GIT_METADATA_GT_CALIBRATION_OR_CODE,57134,5e288b2721bbd902c24579a96c7afc88a8d5dbe610f32b8375b011dbf978e4b3,False,COMPLETE_SHA256_RECORDED
